id,age,toss,roll,spot
46443,40,011101000100,1501320413,4081857343
46444,30,000000000000,1342514134,0413574840
46445,27,000001110001,2342401324,0376013547
46446,32,110101000011,5421502351,8352414760
46447,45,111011000110,0205512140,5567184522
46448,35,000100110111,1244003155,1340241576
46449,25,001110111111,0002444555,0444448666
46450,20,001000110111,4213241533,4440321218
46451,42,001101001110,1355034210,1304778524
46452,21,110001110100,3244135100,0547832411
46453,26,100110011110,1325142053,7210356418
46454,18,001010010001,5130025144,0512374086
46455,17,001101000010,1301220542,2613804723
46456,23,111101010110,5231053244,0351446877
46457,27,001011011100,0143251045,1764251430
46458,17,001011010010,0314025412,0413645470
46459,15,010011101010,5124305421,0247666425
46460,25,011001011010,1432051410,4042857364
46461,36,100000100100,1522530145,0221308416
46462,17,001110110111,1341512330,6367120658
46463,15,110010110100,2534105411,0168452734
46464,24,101100010100,0413231024,1056382417
46465,27,000101110010,4315541034,2541763045
46466,26,000110101101,4250314253,8547854785
46467,27,101000011010,2304035114,6538140061
46468,25,010100001111,1452034112,0524765001
46469,24,001001111001,1523104215,4075184260
46470,26,010001101110,0422513154,0473146405
46471,24,011010011100,1543204315,1347852630
46472,23,010000111100,0431521402,0084255377
46473,37,011101101001,4433012504,4588255425
46474,32,000011101010,1431200453,3127633018
46475,17,010100000111,0124555312,0435444311
46476,27,000101100010,3104532142,0123647503
46477,19,001011111010,4251344233,3177634302
46479,33,111110100010,1450214352,1410547328
46480,30,011011111010,2054122550,4168660231
46481,50,110000110100,4224315502,4412051123
46482,17,001101011110,0452314022,5044267384
46483,36,001111100000,4301433043,3344554003
46484,58,101101100110,4015240311,3148527603
46485,38,001001101011,3120254320,0675245137
46486,37,110100001010,0412125304,0425228743
46487,37,101000101001,4031354143,8326750314
46488,38,100100101110,4231053441,0468712356
46489,17,001011110011,0525314502,3185037662
46490,23,000110100011,4130425510,2405537681
46491,29,001010011100,0314025304,0486420365
46492,32,001011101110,0144135145,4864507433
46493,25,001000101101,3244315402,0674208610
46494,28,000110011010,1143424543,4412535575
46495,50,000101101111,5132455104,8021436743
46496,54,001010011101,0442352035,0814218377
46497,30,101010001010,3415041235,0824513674
46498,24,001010100010,2541025534,1258764258
46499,34,010100010110,1034510344,0351603212
46500,30,100010011010,3042331054,6132828454
46501,28,000001101011,4142141035,3410643525
46502,43,011011000101,1522401452,1134872035
46503,24,001011000110,3143245143,1445076888
46504,10,011100101100,5221430125,2122254301
46505,67,000000000000,5023410532,2680417534
46506,23,100100001001,0421022541,0103852422
46507,42,001100011001,2401345510,2840312874
46508,35,110100110010,5342051352,4065528317
46509,21,000101000110,5404421300,2374451675
46510,30,110101110111,0234050204,0582447153
46511,18,001101000101,3115254350,6873442534
46512,29,110100001011,4413352503,5704113625
46513,16,001110101010,2332201154,0824675482
46514,37,001011101101,0251324201,2348586041
46515,21,111011110010,1014222511,1042444588
46516,47,100011010001,5050120210,0144541032
46517,28,111010100100,0403545211,0430365455
46518,18,001001111001,3200044533,1387552666
46519,50,001001110100,2054231505,0846235173
46520,15,100011000000,0423510543,4773325178
46521,39,101011000111,0544340234,3035017674
46522,34,011100100100,1544032411,7214405843
46523,32,111000000110,2405314511,4671024377
46524,36,001000000010,5415243041,5734012654
46525,14,010101010111,4221555013,4325062704
46526,19,011100100111,5144352100,0516364775
46527,28,010111010001,2001053314,5103211860
46528,30,001010010110,1241350124,0536714281
46529,34,010010011110,2314423310,4001265345
46530,33,001110100100,0454331540,0753615482
46531,33,011011100110,3113405532,0410357624
46532,30,001011111000,0403244132,3442503387
46533,17,001001011001,0432501143,0381570361
46534,34,100100010000,1235504200,0025674880
46535,23,110110001000,1453043145,4450683751
46536,26,001010011101,2301430052,2640313458
46537,18,110100011001,4321541305,6431758743
46538,18,010000001011,0130100041,2142367404
46539,18,010100111100,0443154220,6674185543
46540,17,001100101101,1322401135,0723856170
46541,15,001011010110,4052134043,8654173204
46542,34,001001001100,4332501040,8341524173
46543,19,110100111001,2411052411,1547415530
46544,23,000101101110,0524410323,0241836105
46545,18,001101001101,0412352021,0352468102
46546,27,010001100100,0421345112,0487642580
46547,31,000101110010,0013442551,0234144720
46548,29,001011010101,1132545023,0723036832
46549,30,000101110100,0422305441,8420720814
46550,18,001011100111,2314110552,3522701335
46551,68,010001100111,2434201053,2764605184
46552,28,011101001000,0434332350,0434527834
46553,45,000101101101,4013024025,1465507387
46554,21,001011000101,1350324513,8325471640
46555,44,101110100111,3542402554,8654127751
46556,22,100000110101,2541033014,2147863024
46557,34,010110010100,0523140523,0561732841
46558,35,000111101001,0511533040,0471011533
46559,21,011101001001,2040321540,4203175768
46560,18,001011101000,1314504213,0746134032
46561,31,011110001000,3154023415,6478521034
46562,36,011010001101,4312051430,0241737654
46563,18,110100010100,2512230415,2453173862
46564,45,001000111011,2111435000,4162223667
46565,16,101110010100,0425103312,0425864141
46566,30,110100101001,5540112320,2546138451
46567,27,111010010010,3224131054,7217654504
46568,25,010000010011,3125431354,5251702258
46569,32,000000000000,0000144444,4446044463
46570,71,001100010001,4513342255,5234671043
46571,29,000100011101,4115340120,0387541603
46572,71,001111010100,5121143052,0148625441
46573,71,011000100111,3041450312,2410745830
46574,19,010010110111,0552441530,0305186753
46575,22,000110011101,4351301425,2358764012
46576,20,001010011010,3215220413,0431860456
46577,46,001001011110,2405311325,2416577380
46578,26,001101110101,0413514212,4758312640
46579,21,001011001110,2143203514,5683274057
46580,42,100100100010,4003412354,4755331520
46581,16,001001110110,4014533204,0531468723
46582,56,001001101011,2114230454,2165340415
46583,34,001001111111,1143214042,0411111622
46584,15,001011100100,2511230415,2034728605
46585,16,001011011100,3114005555,3774771220
46586,17,001001011110,4130414205,4403143652
46587,25,010011011010,4214530412,1347510862
46588,30,110100110010,1324023143,3257104268
46589,22,000101101110,3134015220,3508411543
46590,15,111100101101,0442235111,0432587133
46591,15,011010100110,1352401134,2404867315
46592,23,001010001110,2350424534,3547182453
46593,36,000101111100,0531142053,0303251686
46594,31,011111000000,0341111111,0300000111
46595,72,001011101101,5135244103,0241637854
46596,24,111111010001,3341054215,7454514307
46597,36,001010111101,3225003242,0231500235
46598,27,001000101110,0130442515,3147652030
46599,16,010001110110,1433524410,4144012048
46600,44,011101101001,2341105322,6144735511
46601,48,100101100101,1423052411,4831262504
46602,22,000110000100,1220440253,1444366777
46603,22,001011100100,2341024351,4561423408
46604,59,001101101011,5122440541,1754023681
46605,17,100101010000,4251440312,3865744231
46606,15,010010110100,1330414501,4317351641
46607,18,100010001011,2314501412,4112186347
46608,14,011000101100,0243514032,3217507512
46609,25,000000000000,4534112543,0342587630
46610,38,010001001101,2001043104,4444145047
46611,15,000111011010,1052352342,2220033478
46612,15,000000010001,2422232225,0101017737
46613,20,011101100101,1442353122,4245785326
46614,17,111101111100,4105531404,0105564674
46615,29,001011101001,0143254152,3684552360
46616,35,000101110010,5543121104,4443744304
46617,16,011001010101,1432504125,4763183502
46618,27,001011101010,3144523010,3163570525
46619,31,001001011101,5314041235,0334762411
46620,15,100111010011,5144205231,2523462082
46621,31,001011001100,4215041052,3478502415
46622,35,000110000111,0003415520,0572371115
46623,19,011110010100,1542103451,3170245801
46624,14,010011110001,4201540312,4173508274
46625,35,001111010111,3144105511,6143144157
46626,40,110111101100,2311035045,5371462440
46627,24,011001011001,4240553144,0157386420
46628,18,101011001101,4352010432,4378061638
46629,35,001001101000,1314244512,0431744874
46630,36,000000000000,0125430145,0487513624
46631,32,101011001000,4103255144,0478244784
46632,17,111010001101,0522225313,0121222787
46633,18,010001101011,5142005531,4155406837
46634,56,001011100111,0424355154,5074108506
46635,30,011100101001,4413225013,5346107825
46636,22,011000101101,0413442511,0435277173
46637,13,001010110010,0224135241,0113244865
46638,22,011011110000,5524120052,4228146551
46639,35,111011100110,3114444222,1154723778
46640,22,001011001011,1304145235,3107728531
46641,18,101100010100,4213315014,3268475064
46642,25,001101111011,5513202210,3275441868
46643,45,001110101001,5132402553,4026534187
46644,53,011010101010,0235421540,2853303133
46645,36,000011010111,0041454230,0846750103
46646,31,001011010011,0514232145,8561354072
46647,19,010110001001,3052410351,5107648103
46648,27,000110110010,3510144432,2473581034
46649,20,011001101000,0542431054,2081745507
46650,19,010000010111,0542415553,1111111468
46651,20,001011101001,0415342140,0861472403
46652,25,000011001110,0041532152,0864170467
46653,35,000101100110,5034112500,0146832574
46654,14,001011100010,1135012204,4540137120
46655,40,001001111001,0142500312,0375185521
46656,35,111011001001,1545032540,8214156801
46657,15,011101110010,0554231504,5421678243
46658,17,101111101001,4315524005,4417566332
46659,13,011100100110,1413052234,1343826751
46660,54,000101110101,4152310241,4441203785
46661,39,001101111001,0042445123,2528572133
46662,23,001101101001,4135203143,4650743218
46663,16,010101110010,4013351402,2303432577
46664,37,001001100010,0505052144,0465447308
46665,42,101111001110,4155034215,5434128702
46666,18,000110111100,5422355504,0573342251
46667,20,001010001101,0511403254,0461452423
46668,13,010101111110,4132054132,3412804334
46669,27,110111001110,2030421542,3401257340
46670,48,001011101010,3123301524,2435144788
46671,23,110110010010,4152230433,1524660571
46672,18,110010110100,4215033124,0842642744
46673,18,000101101000,3122005441,0134627104
46674,16,001011100100,0452124304,0312847856
46675,15,000000110111,1153000213,1304476523
46676,34,001000100011,1015442415,1447366285
46677,33,011010000110,0412314021,3410576143
46678,35,010111101010,0452333120,1014877641
46679,16,001011101011,0415512231,0145362781
46680,18,011101010011,3154143024,0385260431
46681,31,000001101001,4403314142,4281544237
46682,26,010111100101,2413052140,2531470615
46683,22,011100100101,1140531242,0643484152
46684,13,010001111101,0425222143,0016573218
46685,24,011101000011,1134055541,0401835844
46686,17,110100000101,0223450223,1525517681
46687,22,001000101110,0242302415,0482602356
46688,32,001110010100,1455034124,0457303624
46689,14,001011101001,5134552004,2400351224
46690,15,000101101101,5142035241,1147203784
46691,25,111010000111,1532200430,1446387545
46692,39,110010101101,0531014233,0750434606
46693,57,101110010110,0412534512,0412257845
46694,24,100010001110,4315201432,5417326408
46695,34,110001011001,5200134205,7501324683
46696,17,000110010111,0410035525,0432274262
46697,30,000110000010,0443215002,0043522777
46698,20,000000000000,0143521033,0821735417
46699,35,000101100101,1405214321,3586412704
46700,24,001101010100,0512341025,1357246804
46701,18,000110110001,1544400351,2417541140
46702,36,100101010101,0000111122,1438245630
46703,17,010100101010,3410524301,0124768534
46704,49,010000101101,4215420132,6235104785
46705,28,100010110010,4212232455,3730104566
46706,41,000000000000,2114414114,4444444444
46707,32,010001101010,1402151035,4211585003
46708,26,001011100101,2413320510,2754185316
46709,41,001011101001,3231450412,3347244158
46710,30,001001100110,0431542033,0368542143
46711,26,111001001010,2553332054,2335214760
46712,65,110101000100,1440243154,0413571368
46713,41,110010001011,4122505340,5241756873
46714,24,100101001101,4123400325,2208045462
46715,39,110100101100,3114550032,2356807134
46716,30,010001010100,3345043125,1436785004
46717,32,100111100010,4115320004,0548603347
46718,19,001010110101,5325244551,1541573244
46719,15,001010010110,0415312405,2571833051
46720,31,000001001000,4230015312,0023475261
46721,13,000100111101,5214053142,2716338710
46722,29,001011101001,4310224250,4570136244
46723,15,010101000000,4433344112,0451136784
46724,29,000101110001,0451325415,0413528671
46725,18,000011000101,3132400231,5478213645
46726,19,001101101010,0533102444,0260571144
46727,19,001011101011,4014213405,0742381465
46728,19,100100111010,5504231433,5387624504
46729,12,011010111010,1210435113,0541320534
46730,48,000101110111,4342150425,1341082610
46731,20,010101100011,5410525541,1403744758
46732,19,111011010010,3553204150,0542316702
46733,22,001001110101,5024310524,0543128764
46734,19,101101000111,0135524102,0570477640
46735,19,100000000001,0241354430,4270683464
46736,30,000000000111,0025125441,1537151444
46737,15,110100111010,3403524103,0467854431
46738,17,110100011101,1024035224,5845307211
46739,22,010110111001,1324154102,4675414381
46740,15,000110011110,5403142551,2530764218
46741,20,100010010011,0420524550,0476671211
46742,27,001011011110,1322504133,0310725618
46743,28,000101001110,4043550315,5360482370
46744,19,001011110100,0413254410,0410654212
46745,21,101101001110,5132410541,2453078614
46746,22,001011100110,0034000521,1042687415
46747,23,011111001110,4412533305,4225765284
46748,17,011011100110,1515151515,2728351433
46749,15,101110001011,1253004240,0741112648
46750,19,001011011101,5214304135,5407613582
46751,15,011110010001,1425114053,4308465113
46752,15,101011000101,4132021344,4272424242
46753,30,001000110100,5121310250,6104175286
46754,24,000001011110,1413131102,4125344413
46755,31,010000110110,4301553025,0346185127
46756,16,011110010011,4131501245,0547481064
46757,15,011100101011,1553104223,0421456778
46758,14,001001001101,4230513410,0365217834
46759,21,001011101001,0442521130,1782330805
46760,18,001011001001,4125452153,6505821436
46761,32,110100001011,4143205541,0545766538
46762,37,010001101001,2425135420,4326781354
46763,15,010010111010,5041325142,0325781374
46764,34,000101110110,5411503422,1385204438
46765,18,001011010101,5401324405,0462531840
46766,20,001001110110,0425531402,0447523684
46767,19,000100111110,1141522533,2714134030
46768,44,001000110110,0300133524,4136358721
46769,21,011011111010,0542111130,3426784015
46770,22,110100010011,3241150233,8216705143
46771,14,010101000000,3240541314,3226427752
46772,17,001011001001,0443215005,0632881345
46773,38,001011010111,4043105401,8431701426
46774,30,001101110100,2115021023,0724146005
46775,23,011110011101,1045224130,2541103476
46776,15,010100110011,1504310541,2380576147
46777,26,110100101011,2413052405,4105875326
46778,40,110100011011,4124034124,5182434167
46779,41,110000101110,2401341521,8713584260
46780,20,000001111010,4214525532,0468514511
46781,16,000011001010,1004214351,1347802563
46782,13,110100010010,2413504235,6534017835
46783,12,101011010001,0421352243,0275310455
46784,17,001111101110,1130313503,4380262640
46785,31,001011100101,4312455032,3452617452
46786,18,011010010101,5012341035,0576427041
46787,26,010101110110,0425124143,0412836748
46788,80,101011111111,1444422222,2222444333
46789,21,000110101110,4213540105,4125431176
46790,26,011100001110,0432150014,6401352708
46791,18,101111010111,4001233545,1335222424
46792,33,010001101001,0001425214,4425130138
46793,40,100010011110,4003410514,4174432358
46794,15,010000110011,0035453214,0135421674
46795,13,110101111010,5320420251,1257145635
46796,16,001011100101,1325504144,0328551160
46797,24,000101101101,0024354124,6352140456
46798,37,000100110111,5223504434,4171845486
46799,23,001000101110,0521205320,0465556138
46800,30,100010100001,1450233410,4257334013
46801,17,011101001011,4302514302,1437143158
46802,35,011100100010,1521452330,0854678772
46803,25,010110100110,1145032415,1742580643
46804,18,110010100010,4125042314,8360301331
46805,22,110101100010,4002352214,0425446733
46806,31,111001011100,0055441023,4442225566
46807,28,001001101101,4431042152,0014264587
46808,22,010111100101,4315222251,3418675210
46809,28,101011111001,5043124350,0486427415
46810,27,000001011000,4010534120,0431212601
46811,17,010101000001,1324555013,0476281435
46812,25,001011100101,0513343201,0724617834
46813,20,000010110100,4200013521,0134080234
46814,17,101100101110,1445210351,0431257485
46815,19,110010111100,0544523055,0443367452
46816,23,011010001011,4012453012,0451426387
46817,24,000010110101,4310243305,0743634124
46818,60,001011011001,4230510325,0867882346
46819,21,011101011100,4255304332,4512543620
46820,26,101001100100,0452134251,0348675214
46821,18,101100001101,1530442105,1453072864
46822,35,101000011011,1432433055,0412587436
46823,19,010110101001,1345245501,7444813535
46824,13,001011011001,1534100321,7238136475
46825,24,100101111011,0413140523,7130842761
46826,14,010010111101,0154230415,8731250444
46827,22,001011010110,0541112343,2307548452
46828,28,000110111001,2421105133,6373403212
46829,28,000111011100,0452125554,1114363444
46830,30,110101111000,0300041542,1308877755
46831,20,001101110010,4200541243,0455486473
46832,20,000101100101,4152203532,7188204273
46833,19,001001101110,4131524205,2710531840
46834,17,001011010010,0431524110,6184237541
46835,16,001011011101,1534324051,0451426348
46836,22,001011110011,0522444315,0537416682
46837,16,001011001111,0421245033,0487454531
46838,31,001011010110,4154320145,0176504382
46839,47,011100001011,1552043125,0465841237
46840,33,000101101101,0343251450,0563461547
46841,47,000000001111,0103455543,2148763005
46842,24,001011110010,1245500300,5614552038
46843,21,011000110001,0422324151,0464435208
46844,21,001011101011,0403145214,0412763421
46845,35,110100011010,2325004105,5044606385
46846,23,010010111001,4301155423,0485246317
46847,23,100001011100,1325041503,7214368034
46848,15,001011010101,1530412001,0314651076
46849,17,001001000110,3101245144,1485303467
46850,23,110000011100,5541343213,6408251443
46851,41,011101100111,3102405132,0715638142
46852,20,001001111111,1125042513,5447847344
46853,17,100011100000,5431122000,1476355580
46854,23,110000110110,4324055134,6185800234
46855,22,001000111010,4135241034,3478562145
46856,15,101000001101,4221351043,3104466315
46857,20,000101001101,4322210540,0328406113
46858,18,000011011011,0241355014,0446217563
46859,16,010101010101,0453240153,4087524361
46860,19,000100111010,4021534434,3734315218
46862,25,010011010001,4215304153,4083571442
46863,28,001001011100,1532441404,0452317486
46864,21,010001110101,5103410422,2345844451
46865,33,010111010011,3340230331,2077514846
46866,33,011101001000,1302541302,5634172034
46867,16,010010000100,5542331520,0556288853
46868,17,101111011010,4112501133,6473285417
46869,24,000010110001,0414300254,7122443658
46870,27,000111010111,2231540001,1345270433
46871,23,001111100010,0441533214,6420487416
46872,32,010101010111,0123451234,0485213674
46873,27,001011101000,5135240100,0436511862
46874,23,001111101010,2412210013,6620330356
46875,15,000100110000,5514525441,5002418770
46876,26,101111001010,0413521044,0851672345
46877,37,001011101011,3242531104,0753428167
46878,43,000011100011,5541133320,0466377255
46879,23,101110101000,3244100541,3475113005
46880,28,010001010101,1452013342,4327460851
46881,23,001011010001,2512434305,0861341572
46882,18,011100101101,4153102414,0247638041
46883,24,001000110110,0041020451,0771231502
46884,21,001000000111,2351550233,3130284582
46885,30,000101101011,0100423154,0143274105
46886,23,001011101001,4203514203,4052674180
46887,25,000110101010,3153214055,0245587136
46888,23,011111010001,1531305542,2532644820
46889,17,111011100011,1311555142,4574521834
46890,25,001011100010,4423155013,8425057341
46891,28,001001011111,1430412215,0354417643
46892,44,000101110101,5411032541,1042140331
46893,49,001011110110,0411523140,0410575848
46894,22,111100000000,0133345104,4687111234
46895,21,000001011010,4135240523,5371628037
46896,14,101101000100,1342304150,2184503765
46897,19,010011010100,5023410521,0183462578
46898,25,011100101101,0023544023,0437247431
46899,21,010011011100,0543214451,0321754816
46900,24,001001110010,0431152412,0431762530
46901,15,001010111001,0113500432,3150264378
46902,16,011001000010,4054214034,8410734037
46903,33,001110011011,0145554322,1432587452
46904,19,001011101010,2410550314,0462545551
46905,13,101001011010,2514250314,1084263517
46906,23,110100111101,4123513241,5471540382
46907,24,110001001001,4235510301,0547883666
46908,18,001010111010,5043143351,8412306743
46909,16,111010010101,5133044250,3274635844
46910,22,100100010100,1354450110,0436745582
46911,18,001101111010,1344020503,7522186603
46912,23,111101001000,1422151002,0515734261
46913,29,111111111111,4444444444,0000000000
46914,16,011000110110,0423405124,0867340271
46915,14,010001110100,0431104255,0437551008
46916,26,011101010100,0413521430,1345208751
46917,25,001010110111,4111253425,3444103677
46918,37,110101101100,5423104125,4267845341
46919,15,001111001001,1540325423,2374230774
46920,34,001011011100,1425301253,0421587366
46921,16,001000111101,1334205442,3112447865
46922,15,010010110010,0144521011,1425731132
46923,24,011101111011,1334122403,1518743425
46924,23,111010001010,2405134024,4285255430
46925,14,110101110010,5153533244,2485878430
46926,18,000001101110,2251143123,0548643147
46927,15,001011101001,5413440231,1862430417
46928,17,000110011101,0532140524,0137448663
46929,14,000101001101,4511301044,2634047781
46930,19,010001000010,4043414525,2317546132
46931,16,011000101110,5142055314,2613804527
46932,31,011101000011,0120431511,0733120145
46933,20,010001011111,0410033541,5458262365
46934,16,110100001011,5124110235,5162085855
46935,20,010001011001,2214013502,4532610438
46936,13,101001000111,4203514033,4162583170
46937,20,001011110100,0421350254,4776308824
46938,21,001011010100,0431521524,6748120563
46939,23,011101001100,2504331540,0623817610
46940,45,000011111110,0142054130,0143228437
46941,20,001011101010,0343251250,0428437405
46942,41,011101000010,1343524045,7354462128
46943,17,110100111101,4233105412,7645713284
46944,32,100010011110,1024011354,0216834070
46945,17,000110101100,0541121043,0130088888
46946,37,001011101010,0523041253,4600325411
46947,36,001011100101,2351240351,0512488021
46948,21,000010110100,0143250412,5413578423
46949,22,010010110111,0422541003,2418655704
46950,21,001011010011,4240313455,0886647135
46951,29,110001111011,0420315141,0484314174
46952,14,001011010011,0312453104,0137682435
46953,12,100111010010,1542152314,2371558647
46954,38,111010011000,0125301444,0156345247
46955,21,001010011101,0134543012,0424078656
46956,23,000101101001,3410542143,0436337281
46957,17,010011111100,0413000254,1124563744
46958,20,011000101100,4133215201,1348266357
46959,17,001000110101,1400533240,0430582775
46960,15,001101011010,1234054132,8402145241
46961,20,110110111101,0322540134,0236357853
46962,19,101000011011,5032203411,0467321578
46963,39,001000011001,1342154024,4458547622
46964,23,001001110101,2451034224,2158763420
46965,23,010100011010,0314140014,0123455678
46966,23,110100101010,0402544154,0216843720
46967,21,100110111001,1421130543,2348465124
46968,24,000110101011,1324130523,2374312465
46969,24,001110010110,5144032145,0351643711
46970,31,000110010000,1142501143,1875423520
46971,16,110111000010,0542251403,2371644102
46972,25,001000010000,4051301352,4052678134
46973,30,001011101100,4135041223,6437821445
46974,19,011100100011,0114325541,0444126887
46975,17,000101101101,4011524231,1746210584
46976,41,010110001101,4125410310,2104875364
46977,23,011101111000,1422554442,0484544212
46978,22,010011000111,1405324105,4238754601
46979,29,000101100100,0230451204,1034574552
46980,25,001011110011,3515234403,6212545124
46981,20,000010011000,4410524315,0480113450
46982,23,110100101001,3154102145,0527834167
46983,22,100011110100,3400133525,3166504360
46984,26,011101110010,1254315052,0431763688
46985,14,000101011110,4503140233,4777777210
46986,18,000000100011,0443555510,3374080625
46987,23,011111111111,3454301423,7615483204
46988,19,000110011101,5311240315,2483500674
46989,17,110010111001,5404132415,1302845647
46990,19,000101110010,4200135315,6382041573
46991,20,010000010111,1321440511,2350657180
46992,47,000010011011,0441503141,6713245073
46993,17,100101000100,1113244401,2065317855
46994,12,001011010110,2504125330,4586234108
46995,20,000101110010,1342141543,1187655483
46996,37,000001010011,5113041500,5412263842
46997,25,000101100101,3014425014,0528704162
46998,20,110100110100,3140245431,2487604722
46999,29,010110010101,0543524103,4308753641
47000,41,011100100011,0532114052,0553316278
47001,32,100000111111,0432150432,7341268051
47002,26,000000000000,0111033441,1144587644
47003,27,001011101001,0425301423,0824414736
47004,20,101010101011,0125310214,0480218433
47005,35,000100110100,2514305242,2357840252
47006,19,110111001101,0425531011,0314875264
47007,22,000101101111,5134201543,0363042703
47008,47,001101001011,0234155104,4532071875
47009,33,000100111100,3211544511,0447735167
47010,33,110000110100,5143031423,3761540783
47011,20,101110100011,5021435021,0567123802
47012,17,001010001101,4245100310,0384160622
47013,17,010100101101,2134410500,4628035174
47014,22,001101010010,5011432501,6524817043
47015,22,001100000101,3330024111,0888847775
47016,26,011101101011,0152441034,1743633284
47017,18,100111011001,3251401342,1524107836
47018,20,111010001101,3214502341,5317684125
47019,19,100110101101,4213445013,3281056470
47020,22,001011110010,0420531241,0816034016
47021,24,110110001001,1324203514,1307165422
47022,18,001010011101,4135014205,0234176583
47023,29,111100111111,0111111141,5363411785
47024,20,001011010110,4302535531,4322874655
47025,27,110100100011,3255044325,3265711408
47026,23,000110011110,0405221530,7657011382
47027,23,110100100011,1531042154,3177416354
47028,21,001011100101,0321540132,0416238745
47029,40,000100110111,4320115502,6154584820
47030,18,000010111110,0421310421,0004263317
47031,17,000000000000,1111140021,1024351521
47032,27,111010101010,0342104410,2451410128
47033,25,000010111011,2403211405,2804317756
47034,24,001011010110,3224514043,0142755580
47035,22,010000100000,0432245140,2350853642
47036,22,101010100110,5103421414,2136748412
47037,18,000111101110,1552105421,0054211186
47038,19,100010111010,4154302140,1375863451
47039,25,100010001110,0323512404,4401645270
47040,24,000001101011,1113524052,3325177645
47041,25,001011110010,0443255102,0758226403
47042,25,001011101101,1325450150,1526748053
47043,36,011110000111,0341254121,0431527854
47044,27,000100111101,3254420514,1534084727
47045,29,000101110101,0014325142,0318724105
47046,25,001100001111,0410333254,0415328763
47047,29,010100010110,4030532551,5842457435
47048,15,000101001111,2413055130,4251557436
47049,20,010101010110,1425301425,0436785412
47050,32,001001100010,4103524034,2513670058
47051,21,000011111010,1121134015,2085424712
47052,41,100101010011,2431522410,4562155422
47053,20,101110110110,1325311340,0127856075
47054,22,110101001010,3152401450,6478513201
47055,14,010010000110,3105413204,2340865347
47056,29,001111001011,5124410554,0488175304
47057,15,000100101110,2452140031,8313442476
47058,25,000101101110,0054221522,5544160888
47059,16,010100110101,5410310241,0461557331
47060,23,000110100110,1445203441,0432814705
47061,34,011010110011,2145304125,1478543674
47062,65,010101010101,0153245014,0421763854
47063,26,010110101010,4213052413,0135642874
47064,26,000100111100,3134405420,3141803755
47065,20,010010011010,0424531033,4247605814
47066,27,010001101000,1535241400,0144260887
47067,28,000101110101,4345201250,4325801657
47068,54,001101000110,4103521435,3145474024
47069,22,011010101010,5132401411,0183542761
47070,26,110110010001,2024235120,0130547413
47071,16,000101110111,0311104422,0846676362
47072,11,001011011100,1504113205,5107418222
47073,29,001010111001,1532224044,4857216304
47074,36,010011010111,0543214501,8463557512
47075,19,011111010000,1125440441,1012643025
47076,22,001011010110,0103124104,0421431876
47077,25,001011010011,4120443513,1351702431
47078,21,001011100110,4131251324,3214657031
47079,27,110101100100,2410252352,2146340485
47080,35,111111110111,0441311042,0873514670
47081,18,001001011011,4452214101,0144222304
47082,22,111010001100,0424135130,6183456305
47083,28,000101111001,5500001432,6641508327
47084,23,011101001010,0244310513,0753017428
47085,38,110110010110,3513320312,2350412350
47086,20,011101000100,4535130522,2380465713
47087,20,001101000101,0312115213,0134275684
47088,14,110100101110,0451302405,4214368067
47089,33,001011101001,5144324054,8472635040
47090,45,001110100101,4254105300,4186021753
47091,22,110100001101,0425532013,0415667234
47092,38,001010011011,0534321051,0732526184
47093,17,111110100111,0412534125,0413734512
47094,26,001011100100,4305541304,4462115748
47095,18,001010001101,3224505143,0562483164
47096,25,001111010001,3301350224,6555136441
47097,21,000101101010,4103524130,0452764184
47098,19,010101010101,1325410524,0414286441
47099,25,010101010101,4321450431,0154644844
47100,27,010011000001,0123450144,0412536784
47101,18,001001101100,5540311045,4225407418
47102,16,010001011010,2315041305,4038265713
47103,15,110100011011,5104235444,0485478137
47104,23,010001011101,1430125441,2046668541
47105,14,110110010010,2251320414,2748163520
47106,25,001011000001,4133250042,0412376485
47107,15,011001010010,5243510042,0453867123
47108,22,110100100011,5030550545,8401246304
47109,23,111001011100,5241300415,2458034762
47110,36,000001010010,0125001431,0413786541
47111,17,000000101111,1045210103,0047887826
47112,26,111001010100,1420354300,1437444103
47113,29,000101100101,0514523041,0071662844
47114,26,000011101001,1554420345,1865748230
47115,30,001110110010,1304521134,5307813640
47116,21,110100010111,5314241022,0431752843
47117,30,001000001101,4312254033,0421358765
47118,13,010101000101,2341054412,0436521786
47119,24,001111010001,1144410325,0110452441
47120,24,011010110110,1154024115,2541588154
47121,27,110100010010,0551304402,0874216000
47122,50,001011101000,2214503314,5410683215
47123,18,110101001011,2014552314,0854613241
47124,33,010100001111,0214340524,0126734851
47125,24,011100101100,0431045521,1421458785
47126,23,001000111011,4214014351,0738245470
47127,39,001001101001,1354321042,0632817234
47128,32,100110000111,0034150213,4562220171
47129,20,011110010100,1321454133,1340824365
47130,25,001011101000,0421152403,4384017534
47131,23,100010110011,4123501243,0832147567
47132,33,000110100010,0325414032,0742361802
47133,18,010001010000,1532440103,0624443587
47134,16,001001111000,5134203145,0487642136
47135,18,001001001100,0523401145,1605074218
47136,20,110010010001,2312551203,4315746820
47137,41,110100010110,5140523415,8035226744
47138,20,001011011100,0501311525,0516280351
47139,18,011100001111,4131144112,2063182276
47140,20,001100100111,3204155310,0642158888
47141,33,001010001100,5102130141,1340556615
47142,15,111111111110,5425414553,4477125884
47143,25,111110110001,4525555103,1113480222
