,Ingredient,Text,Recipe_Index,Rating,Quantity,Unit
1472,salt,0.5 teaspoon salt,Misc_40,NA,0.5,teaspoon
1473,salt,1.2 teaspoon table salt,Misc_41,NA,1.2,teaspoon
1474,salt,1.6 teaspoon salt,Misc_42,NA,1.6,teaspoon
1475,salt,1.26315789474 teaspoon salt,Misc_43,NA,1.263157895,teaspoon
1476,salt,1.0 teaspoon salt,Misc_44,NA,1,teaspoon
1477,salt,1.33333333333 teaspoon stonemill essentials iodized salt,Misc_45,NA,1.333333333,teaspoon
1478,salt,1.5 teaspoon salt,Misc_46,NA,1.5,teaspoon
1479,salt,0.571428571429 teaspoon salt,Misc_47,NA,0.571428571,teaspoon
1480,salt,1.0 teaspoon salt use 1/2 teaspoon salt if you use salted butter,Misc_48,NA,1,teaspoon
1481,salt,"2.4 	teaspoons coarse salt",Misc_49,NA,2.4,teaspoon
1482,salt,1.45454545455 tablespoon kosher salt,Misc_5,NA,4.36,teaspoon
1483,salt,"2.0 	teaspoon kosher salt",Misc_50,NA,2,teaspoon
1484,salt,"1.06666666667 	teaspoon salt 1.06666666667  1.06666666667 /4 teaspoons if you really like salt",Misc_51,NA,1.066666667,teaspoon
1485,salt,"1.2 	teaspoons fine sea salt",Misc_52,NA,1.2,teaspoon
1486,salt,"3.0 	teaspoon table salt",Misc_53,NA,3,teaspoon
1487,salt,1.33333333333 teaspoon salt,Misc_54,NA,1.333333333,teaspoon
1488,salt,1.14285714286 teaspoon kosher salt,Misc_55,NA,1.142857143,teaspoon
1489,salt,1.14285714286 teaspoon flaky sea salt such as maldon or cypriot,Misc_55,NA,1.142857143,teaspoon
1490,salt,1.0 teaspoon salt,Misc_56,NA,1,teaspoon
1491,salt,2.0 tablespoon kosher salt,Misc_6,NA,6,teaspoon
1492,salt,2.0 tsp salt,Misc_60,NA,2,teaspoon
1493,salt,0.5 teaspoon salt,Misc_61,NA,0.5,teaspoon
1494,salt,0.888888888889 teaspoon salt,Misc_63,NA,0.888888889,teaspoon
1495,salt,1.2 teaspoon salt,Misc_64,NA,1.2,teaspoon
1496,salt,0.5 teaspoon salt,Misc_65,NA,0.5,teaspoon
1497,salt,1.0 teaspoon kosher salt,Misc_68,NA,1,teaspoon
1498,butter,32.0 tablespoons of salted butter,Misc_69,NA,2,cup
1499,salt,1.0 teaspoon salt but i always add a little extra,Misc_69,NA,1,teaspoon
1500,salt,3.2 teaspoons kosher salt,Misc_7,NA,3.2,teaspoon
1501,salt,1.0 teaspoon salt,Misc_70,NA,1,teaspoon
1502,salt,1.5 tsp kosher salt,Misc_73,NA,1.5,teaspoon
1503,salt,1.33333333333 tsp. salt,Misc_74,NA,1.333333333,teaspoon
1504,salt,0.888888888889 teaspoon salt,Misc_75,NA,0.888888889,teaspoon
1505,salt,2.0 teaspoon salt,Misc_76,NA,2,teaspoon
1506,salt,1.14285714286 teaspoon salt,Misc_77,NA,1.142857143,teaspoon
1507,butter,2.0 cup salted butter,Misc_80,NA,2,cup
1508,salt,1.0 teaspoon salt,Misc_80,NA,1,teaspoon
1509,salt,1.33333333333 teaspoon salt,Misc_81,NA,1.333333333,teaspoon
1510,salt,0.857142857143   1/2 teaspoon salt,Misc_82,NA,0.857142857,teaspoon
1511,salt,0.5 tsp salt,Misc_83,NA,0.5,teaspoon
1512,salt,3.69230769231 tsp salt,Misc_84,NA,3.692307692,teaspoon
1513,salt,0.666666666667 teaspoon salt,Misc_85,NA,0.666666667,teaspoon
1514,salt,1.0 teaspoon salt,Misc_86,NA,1,teaspoon
1515,salt,0.857142857143 tsp salt,Misc_89,NA,0.857142857,teaspoon
1516,salt,0.5 teaspoon salt,Misc_9,NA,0.5,teaspoon
1517,salt,2.4 tsp. kosher salt,Misc_90,NA,2.4,teaspoon
1518,salt,1.0 tsp salt,Misc_91,NA,1,teaspoon
1519,salt,3.33333333333 teaspoons kosher salt,Misc_92,NA,3.333333333,teaspoon
1520,salt,1.33333333333 teaspoon kosher salt,Misc_93,NA,1.333333333,teaspoon
1521,salt,2.0 teaspoons coarse salt,Misc_94,NA,2,teaspoon
1522,salt,1.66666666667 tsp. salt,Misc_95,NA,1.666666667,teaspoon
1523,salt,1.2 tsp salt,Misc_96,NA,1.2,teaspoon
1524,salt,2.05714285714 tsp table salt,Misc_97,NA,2.057142857,teaspoon
1525,salt,2.66666666667 teaspoon salt  i prefer coarse sea salt,Misc_99,NA,2.666666667,teaspoon
1526,shortening,0.5333333333333333 cup butter flavored shortening,AR_10,0.905162048,0.533333333,cup
1527,shortening,2.0 cup shortening,AR_107,0.927272701,2,cup
1528,shortening,0.5714285714285714 cup shortening,AR_108,0.867741966,0.571428571,cup
1529,shortening,0.6666666666666666 cup shortening,AR_109,0.871794891,0.666666667,cup
1530,shortening,1.0 cup shortening,AR_111,1,1,cup
1531,shortening,0.5 cup shortening,AR_116,0.847999954,0.5,cup
1532,shortening,0.8 cup shortening,AR_118,0.830769253,0.8,cup
1533,shortening,2.0 cup shortening,AR_13,0.909016418,2,cup
1534,shortening,1.3333333333333333 cup shortening,AR_141,0.784615374,1.333333333,cup
1535,shortening,1.0 cup butter flavored shortening,AR_144,0.442857122,1,cup
1536,shortening,1.3333333333333333 cup shortening,AR_19,0.880000019,1.333333333,cup
1537,shortening,2.0 cups butter flavored shortening,AR_21,0.881944466,2,cup
1538,shortening,1.3333333333333333 cup shortening,AR_218,0.877419376,1.333333333,cup
1539,shortening,2.0 cups butter flavored shortening,AR_28,0.873333359,2,cup
1540,shortening,1.0 cups shortening,AR_32,0.830769253,1,cup
1541,shortening,4.0 cup butter flavored shortening,AR_47,0.7125,4,cup
1542,shortening,1.0 cup shortening,AR_50,0.66500001,1,cup
1543,shortening,2.0 cup butter flavored shortening,AR_66,0.902002907,2,cup
1544,shortening,0.8 cup butter flavored shortening,AR_89,0.909890079,0.8,cup
1545,shortening,1.0 cup shortening,AR_91,0.928301907,1,cup
1546,shortening,0.666666666667 cup vegetable shortening preferably trans fat free plus additional for greasing baking sheets,E_197,0.875,0.666666667,cup
1547,shortening,1.2 cup solid vegetable shortening,E_26,0.875,1.2,cup
1548,shortening,0.571428571429 cup solid vegetable shortening room temperature,E_375,0.75,0.571428571,cup
1549,shortening,0.666666666667 cup vegetable shortening,Misc_18,NA,0.666666667,cup
1550,shortening,0.4 cup shortening,Misc_31,NA,0.4,cup
1551,shortening,0.666666666667 cup shortening,Misc_46,NA,0.666666667,cup
1552,shortening,0.666666666667 cup vegetable shortening,Misc_48,NA,0.666666667,cup
1553,shortening,1.0 cup crisco® butter flavor all vegetable shortening,Misc_54,NA,1,cup
1554,shortening,0.666666666667 cup vegetable shortening,Misc_85,NA,0.666666667,cup
1555,sour cream,1.0 cup sour cream,AR_48,0.677777767,16,tablespoon
1556,sour cream,2.4 tablespoon sour cream,E_26,0.875,2.4,tablespoon
1557,sugar,1.0 cup white sugar,AR_1,0.920724583,1,cup
1558,sugar,0.8 cup white sugar,AR_10,0.905162048,0.8,cup
1559,sugar,0.7384615384615385 cups white sugar,AR_101,0.6,0.738461538,cup
1560,sugar,0.3333333333333333 cup white sugar,AR_102,0.9375,0.333333333,cup
1561,sugar,0.4 cup white sugar,AR_103,0.88125,0.4,cup
1562,sugar,3.0 cup white sugar,AR_107,0.927272701,3,cup
1563,sugar,0.2857142857142857 cup white sugar,AR_108,0.867741966,0.285714286,cup
1564,sugar,0.6666666666666666 cup white sugar,AR_109,0.871794891,0.666666667,cup
1565,sugar,0.6666666666666666 cup white sugar,AR_11,0.902891922,0.666666667,cup
1566,sugar,1.0 cup white sugar,AR_110,0.868292713,1,cup
1567,sugar,1.0 cup white sugar,AR_111,1,1,cup
1568,sugar,0.5 cup white sugar,AR_116,0.847999954,0.5,cup
1569,sugar,0.8 cup white sugar,AR_118,0.830769253,0.8,cup
1570,sugar,1.25 cups white sugar,AR_119,0.845714283,1.25,cup
1571,sugar,0.5 cup granulated sugar,AR_12,0.873469353,0.5,cup
1572,sugar,1.5 cup white sugar,AR_128,0.714285707,1.5,cup
1573,sugar,1.0 cup white sugar,AR_13,0.909016418,1,cup
1574,sugar,0.6666666666666666 cup white sugar,AR_14,0.90666666,0.666666667,cup
1575,sugar,1.0 cup white sugar,AR_140,0.584615374,1,cup
1576,sugar,1.5 cup white sugar,AR_142,0.671428585,1.5,cup
1577,sugar,1.0 cup white sugar,AR_144,0.442857122,1,cup
1578,sugar,0.25 cup white sugar,AR_15,0.924302769,0.25,cup
1579,sugar,0.3333333333333333 cup white sugar,AR_155,0.931135178,0.333333333,cup
1580,sugar,2.0 cup white sugar,AR_156,0.924294472,2,cup
1581,sugar,1.1428571428571428 cups white sugar,AR_16,0.85882349,1.142857143,cup
1582,sugar,0.75 cup granulated sugar,AR_164,0.917012405,0.75,cup
1583,sugar,1.3333333333333333 cup white sugar,AR_19,0.880000019,1.333333333,cup
1584,sugar,1.0 cup white sugar,AR_196,0.785929632,1,cup
1585,sugar,2.0 cup white sugar,AR_197,0.706521749,2,cup
1586,sugar,0.6666666666666666 cup white sugar,AR_2,0.937981987,0.666666667,cup
1587,sugar,0.6666666666666666 cup white sugar,AR_218,0.877419376,0.666666667,cup
1588,sugar,12.0 tablespoons white sugar,AR_256,0.870253181,0.73,cup
1589,sugar,0.75 cup white sugar,AR_26,0.9,0.75,cup
1590,sugar,2.0 cups white sugar,AR_27,0.876923084,2,cup
1591,sugar,1.5 cups white sugar,AR_28,0.873333359,1.5,cup
1592,sugar,0.5 cup white sugar,AR_280,NA,0.5,cup
1593,sugar,0.25 cup white sugar,AR_3,0.917986774,0.25,cup
1594,sugar,0.5 cup white sugar,AR_30,0.859829044,0.5,cup
1595,sugar,0.8 cup white sugar,AR_32,0.830769253,0.8,cup
1596,sugar,0.6666666666666666 cup white sugar,AR_33,0.826666641,0.666666667,cup
1597,sugar,1.0 cup white sugar,AR_35,0.843636322,1,cup
1598,sugar,1.6666666666666665 cups white sugar,AR_37,0.8,1.666666667,cup
1599,sugar,1.0 cup white sugar,AR_39,0.6,1,cup
1600,sugar,1.0 cup white sugar,AR_4,0.922985077,1,cup
1601,sugar,1.0 cup white sugar,AR_43,0.828866005,1,cup
1602,sugar,0.75 cup white sugar,AR_45,0.821052647,0.75,cup
1603,sugar,3.0 cup white sugar,AR_47,0.7125,3,cup
1604,sugar,1.5 cup white sugar,AR_48,0.677777767,1.5,cup
1605,sugar,1.0 cup white sugar,AR_49,0.592592573,1,cup
1606,sugar,0.75 cup white sugar,AR_5,0.937341785,0.75,cup
1607,sugar,2.0 cups white sugar,AR_50,0.66500001,2,cup
1608,sugar,1.0 cup white sugar,AR_53,0.692473125,1,cup
1609,sugar,1.0 cup white sugar,AR_54,0.723741007,1,cup
1610,sugar,1.5 cup white sugar,AR_55,0.385714293,1.5,cup
1611,sugar,1.0 cup white sugar,AR_57,0.595505619,1,cup
1612,sugar,1.5 cup white sugar,AR_66,0.902002907,1.5,cup
1613,sugar,1.5 cup white sugar,AR_67,0.939130402,1.5,cup
1614,sugar,1.5 cup white sugar,AR_69,0.920792103,1.5,cup
1615,sugar,0.4444444444444444 cup white sugar,AR_7,0.896335125,0.444444444,cup
1616,sugar,0.8 cup white sugar,AR_70,0.91003809,0.8,cup
1617,sugar,0.75 cup white sugar,AR_78,0.915186214,0.75,cup
1618,sugar,2.0 cup white sugar,AR_79,0.633333349,2,cup
1619,sugar,2.0 cup white sugar,AR_8,0.942446041,2,cup
1620,sugar,12.0 tablespoons white sugar,AR_84,0.905737686,0.73,cup
1621,sugar,0.6000000000000001 cup white sugar,AR_89,0.909890079,0.6,cup
1622,sugar,1.5 cup white sugar,AR_90,0.902608681,1.5,cup
1623,sugar,1.5 cup white sugar,AR_91,0.928301907,1.5,cup
1624,sugar,0.8 cup white sugar,AR_95,0.844067764,0.8,cup
1625,sugar,1.3333333333333333 cup white sugar,AR_96,0.818181801,1.333333333,cup
1626,sugar,0.4 cup white sugar,AR_97,0.933333302,0.4,cup
1627,sugar,2.0 cups white sugar,AR_98,0.90666666,2,cup
1628,sugar,6.0 tablespoons granulated sugar,E_133,0.75,0.375,cup
1629,sugar,0.0888888888889 cup granulated sugar,E_146,0.5,0.088888889,cup
1630,sugar,0.666666666667 cup granulated sugar,E_197,0.875,0.666666667,cup
1631,sugar,0.6 cup sugar,E_21,0.75,0.6,cup
1632,sugar,1.0 cup sugar,E_215,0.875,1,cup
1633,sugar,0.5 cup powdered sugar,E_215,0.875,0.5,cup
1634,sugar,0.666666666667 cup granulated sugar,E_220,0.75,0.666666667,cup
1635,sugar,1.71428571429 cup granulated sugar,E_230,0.875,1.714285714,cup
1636,sugar,1.0 cup sugar,E_258,0.75,1,cup
1637,sugar,1.8 cup sugar,E_26,0.875,1.8,cup
1638,sugar,1.0 cup granulated sugar,E_362,0.625,1,cup
1639,sugar,0.571428571429 cup sugar,E_375,0.75,0.571428571,cup
1640,sugar,1.63636363636 cup white granulated sugar,E_399,1,1.636363636,cup
1641,sugar,1.2 cup granulated sugar,E_79,0.75,1.2,cup
1642,sugar,0.96 cup vanilla sugar,E_87,0.75,0.96,cup
1643,sugar,4.0 cup granulated sugar,E_88,0.375,4,cup
1644,sugar,1.0 cup sugar,E_89,0.875,1,cup
1645,sugar,0.6 cup granulated sugar,E_91,1,0.6,cup
1646,sugar,4.0 cup plus 2 tablespoons  granulated sugar,Misc_1,NA,4,cup
1647,sugar,1.2 cup sugar,Misc_10,NA,1.2,cup
1648,sugar,3.0 cups granulated sugar,Misc_100,NA,3,cup
1649,sugar,1.5 cup of granulated white sugar,Misc_101,NA,1.5,cup
1650,sugar,0.666666666667 ⁄2 cup white sugar,Misc_103,NA,0.666666667,cup
1651,sugar,2.66666666667 cup granulated sugar,Misc_105,NA,2.666666667,cup
1652,sugar,0.888888888889 cup granulated sugar,Misc_106,NA,0.888888889,cup
1653,sugar,12.0 tablespoons granulated sugar,Misc_108,NA,0.75,cup
1654,sugar,2.0 cups sugar,Misc_109,NA,2,cup
1655,sugar,0.6 cup granulated sugar,Misc_11,NA,0.6,cup
1656,sugar,10.875 ounces white sugar,Misc_110,NA,1.359375,cup
1657,sugar,0.533333333333 cup sugar 100g,Misc_111,NA,0.533333333,cup
1658,sugar,2.66666666667 cup granulated sugar,Misc_112,NA,2.666666667,cup
1659,sugar,0.857142857143 cup granulated sugar,Misc_113,NA,0.857142857,cup
1660,sugar,1.06666666667 cup granulated sugar,Misc_114,NA,1.066666667,cup
1661,sugar,12.0 tablespoons granulated sugar,Misc_12,NA,0.75,cup
1662,sugar,0.666666666667 cup granulated sugar,Misc_13,NA,0.666666667,cup
1663,sugar,0.923076923077 cup 100 grams granulated sugar,Misc_14,NA,0.923076923,cup
1664,sugar,0.533333333333 cup sugar 100g,Misc_15,NA,0.533333333,cup
1665,sugar,0.833333333333 cups granulated sugar save $,Misc_16,NA,0.833333333,cup
1666,sugar,1.25 cups sugar,Misc_17,NA,1.25,cup
1667,sugar,0.888888888889 cup granulated sugar,Misc_18,NA,0.888888889,cup
1668,sugar,0.75 cup granulated sugar 100g,Misc_19,NA,0.75,cup
1669,sugar,0.5 cup sugar 0.5 cup,Misc_2,NA,0.5,cup
1670,sugar,0.666666666667 cup granulated sugar,Misc_20,NA,0.666666667,cup
1671,sugar,4.0 ounces granulated sugar,Misc_21,NA,0.5,cup
1672,sugar,0.75 cup granulated sugar,Misc_22,NA,0.75,cup
1673,sugar,2.0 cup granulated sugar,Misc_23,NA,2,cup
1674,sugar,2.0 ⁄4 cup white sugar,Misc_24,NA,2,cup
1675,sugar,1.5 cup sugar,Misc_26,NA,1.5,cup
1676,sugar,2.0 cup 200 grams granulated sugar,Misc_27,NA,2,cup
1677,sugar,2.0 cup 200 grams granulated sugar,Misc_28,NA,2,cup
1678,sugar,0.666666666667 cup granulated sugar,Misc_29,NA,0.666666667,cup
1679,sugar,1.8 cup granulated sugar,Misc_30,NA,1.8,cup
1680,sugar,0.4 cup granulated sugar,Misc_31,NA,0.4,cup
1681,sugar,0.72 cup sugar,Misc_33,NA,0.72,cup
1682,sugar,0.461538461538 cup plus 2 tablespoons granulated sugar,Misc_35,NA,0.461538462,cup
1683,sugar,1.5 cup plus 2 tbsp sugar,Misc_36,NA,1.5,cup
1684,sugar,1.33333333333 cup granulated sugar,Misc_37,NA,1.333333333,cup
1685,sugar,2.0 cups granulated sugar,Misc_38,NA,2,cup
1686,sugar,0.6 cup granulated sugar,Misc_39,NA,0.6,cup
1687,sugar,7.2 cups/302 grams granulated sugar,Misc_4,NA,7.2,cup
1688,sugar,0.75 cup 150 grams granulated white sugar,Misc_40,NA,0.75,cup
1689,sugar,0.9 cup granulated sugar,Misc_41,NA,0.9,cup
1690,sugar,1.0 cup granulated sugar,Misc_44,NA,1,cup
1691,sugar,0.666666666667 cup baker’s corner granulated sugar,Misc_45,NA,0.666666667,cup
1692,sugar,1.0 cup granulated sugar,Misc_46,NA,1,cup
1693,sugar,0.428571428571 cup granulated sugar,Misc_47,NA,0.428571429,cup
1694,sugar,0.888888888889 cup granulated sugar,Misc_48,NA,0.888888889,cup
1695,sugar,"1.6 	cup plus 2 tablespoons granulated sugar",Misc_49,NA,1.6,cup
1696,sugar,"1.0 	cup white sugar",Misc_50,NA,1,cup
1697,sugar,"1.06666666667 	cup sugar",Misc_51,NA,1.066666667,cup
1698,sugar,"0.96 	cup 200 grams sugar",Misc_52,NA,0.96,cup
1699,sugar,1.14285714286 cup sugar,Misc_55,NA,1.142857143,cup
1700,sugar,0.5 cup 50g granulated sugar,Misc_56,NA,0.5,cup
1701,sugar,0.75 cup sugar,Misc_61,NA,0.75,cup
1702,sugar,2.0 cup sugar,Misc_62,NA,2,cup
1703,sugar,1.33333333333 cup granulated sugar,Misc_63,NA,1.333333333,cup
1704,sugar,0.9 cup granulated sugar,Misc_64,NA,0.9,cup
1705,sugar,0.75 cup granulated sugar,Misc_65,NA,0.75,cup
1706,sugar,1.0 cup granulated sugar,Misc_67,NA,1,cup
1707,sugar,1.0 cup 99 g granulated sugar,Misc_68,NA,1,cup
1708,sugar,2.0 cup white sugar i like to use raw cane sugar with a coarser texture,Misc_69,NA,2,cup
1709,sugar,1.33333333333 cup granulated sugar,Misc_70,NA,1.333333333,cup
1710,sugar,7.2 cups 297 g granulated sugar,Misc_72,NA,7.2,cup
1711,sugar,1.75 cups granulated sugar,Misc_73,NA,1.75,cup
1712,sugar,1.33333333333 cup sugar,Misc_74,NA,1.333333333,cup
1713,sugar,0.888888888889 cup granulated sugar,Misc_75,NA,0.888888889,cup
1714,sugar,2.0 cup granulated sugar,Misc_76,NA,2,cup
1715,sugar,0.857142857143 cup granulated sugar,Misc_79,NA,0.857142857,cup
1716,sugar,0.872727272727 cup granulated sugar,Misc_8,NA,0.872727273,cup
1717,sugar,2.0 cup granulated sugar,Misc_80,NA,2,cup
1718,sugar,1.33333333333 cup granulated sugar,Misc_81,NA,1.333333333,cup
1719,sugar,1.14285714286 cup white sugar,Misc_82,NA,1.142857143,cup
1720,sugar,0.75 cup sugar,Misc_83,NA,0.75,cup
1721,sugar,0.888888888889 cup granulated sugar,Misc_85,NA,0.888888889,cup
1722,sugar,1.33333333333 cup granulated sugar,Misc_86,NA,1.333333333,cup
1723,sugar,1.71428571429 cup sugar,Misc_89,NA,1.714285714,cup
1724,sugar,0.75 cup granulated sugar,Misc_9,NA,0.75,cup
1725,sugar,4.8 ⁄4 cups granulated sugar,Misc_90,NA,4.8,cup
1726,sugar,0.5 cup white sugar,Misc_91,NA,0.5,cup
1727,sugar,1.33333333333 cup sugar,Misc_93,NA,1.333333333,cup
1728,sugar,1.5 cups granulated sugar,Misc_94,NA,1.5,cup
1729,sugar,"0.6 cup 50 g raw sugar i use demerara, substitute with granulated sugar if you'd like",Misc_96,NA,0.6,cup
1730,sugar,1.37142857143 cup granulated sugar,Misc_97,NA,1.371428571,cup
1731,sugar,2.0 cup granulated sugar,Misc_99,NA,2,cup
1732,tartar,2.6666666666666665 teaspoons cream of tartar,AR_109,0.871794891,2.666666667,teaspoon
1733,tartar,1.0 teaspoon cream of tartar,AR_110,0.868292713,1,teaspoon
1734,tartar,2.0 teaspoons cream of tartar,AR_50,0.66500001,2,teaspoon
1735,toffee,4.800000000000001 1.4 ounce bars chocolate covered english toffee chopped,AR_103,0.88125,0.6,cup
1736,toffee,4.0 cup 150 g of toffee bits,Misc_102,NA,4,cup
1737,vanilla,2.0 teaspoons vanilla extract,AR_1,0.920724583,2,teaspoon
1738,vanilla,0.8 tablespoon vanilla extract,AR_10,0.905162048,2.4,teaspoon
1739,vanilla,1.1076923076923078 teaspoons vanilla extract,AR_101,0.6,1.107692308,teaspoon
1740,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_102,0.9375,1.333333333,teaspoon
1741,vanilla,0.8 tablespoon vanilla extract,AR_103,0.88125,2.4,teaspoon
1742,vanilla,0.5714285714285714 teaspoon vanilla extract,AR_108,0.867741966,0.571428571,teaspoon
1743,vanilla,1.3333333333333333 teaspoons vanilla extract,AR_109,0.871794891,1.333333333,teaspoon
1744,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_11,0.902891922,1.333333333,teaspoon
1745,vanilla,1.0 teaspoon vanilla extract,AR_110,0.868292713,1,teaspoon
1746,vanilla,2.0 teaspoon vanilla extract,AR_111,1,2,teaspoon
1747,vanilla,1.0 teaspoon vanilla extract,AR_116,0.847999954,1,teaspoon
1748,vanilla,1.6 teaspoons vanilla extract,AR_118,0.830769253,1.6,teaspoon
1749,vanilla,1.0 tablespoon vanilla extract,AR_119,0.845714283,3,teaspoon
1750,vanilla,2.0 teaspoons vanilla extract,AR_12,0.873469353,2,teaspoon
1751,vanilla,2.0 teaspoon vanilla extract,AR_128,0.714285707,2,teaspoon
1752,vanilla,2.0 teaspoon vanilla extract,AR_13,0.909016418,2,teaspoon
1753,vanilla,1.3333333333333333 teaspoons vanilla extract,AR_14,0.90666666,1.333333333,teaspoon
1754,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_140,0.584615374,1.333333333,teaspoon
1755,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_141,0.784615374,1.333333333,teaspoon
1756,vanilla,3.0 teaspoons vanilla extract,AR_142,0.671428585,3,teaspoon
1757,vanilla,2.0 teaspoon vanilla extract,AR_144,0.442857122,2,teaspoon
1758,vanilla,1.0 teaspoon vanilla extract,AR_15,0.924302769,1,teaspoon
1759,vanilla,1.3333333333333333 teaspoons vanilla extract,AR_155,0.931135178,1.333333333,teaspoon
1760,vanilla,4.0 tablespoon vanilla extract,AR_156,0.924294472,12,teaspoon
1761,vanilla,0.5714285714285714 teaspoon vanilla extract,AR_16,0.85882349,0.571428571,teaspoon
1762,vanilla,1.0 teaspoon vanilla extract,AR_164,0.917012405,1,teaspoon
1763,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_19,0.880000019,1.333333333,teaspoon
1764,vanilla,2.6666666666666665 teaspoons vanilla extract,AR_196,0.785929632,2.666666667,teaspoon
1765,vanilla,2.0 teaspoon vanilla extract,AR_197,0.706521749,2,teaspoon
1766,vanilla,0.6666666666666666 teaspoon vanilla extract,AR_2,0.937981987,0.666666667,teaspoon
1767,vanilla,2.6666666666666665 tablespoons vanilla extract,AR_21,0.881944466,8,teaspoon
1768,vanilla,3.333333333333333 teaspoons vanilla extract,AR_218,0.877419376,3.333333333,teaspoon
1769,vanilla,1.0 teaspoon vanilla extract,AR_23,0.869999981,1,teaspoon
1770,vanilla,8.0 teaspoons vanilla extract,AR_256,0.870253181,8,teaspoon
1771,vanilla,1.0 tablespoon vanilla extract,AR_26,0.9,3,teaspoon
1772,vanilla,2.0 teaspoons vanilla extract,AR_27,0.876923084,2,teaspoon
1773,vanilla,4.0 teaspoons vanilla extract,AR_28,0.873333359,4,teaspoon
1774,vanilla,1.0 teaspoon vanilla extract,AR_3,0.917986774,1,teaspoon
1775,vanilla,1.0 teaspoon vanilla extract,AR_30,0.859829044,1,teaspoon
1776,vanilla,1.6 teaspoons vanilla extract,AR_32,0.830769253,1.6,teaspoon
1777,vanilla,2.6666666666666665 teaspoons vanilla extract,AR_33,0.826666641,2.666666667,teaspoon
1778,vanilla,2.0 teaspoon vanilla extract,AR_35,0.843636322,2,teaspoon
1779,vanilla,1.3333333333333333 tablespoon vanilla extract,AR_37,0.8,4,teaspoon
1780,vanilla,2.0 teaspoons vanilla extract,AR_39,0.6,2,teaspoon
1781,vanilla,1.0 teaspoon vanilla extract,AR_4,0.922985077,1,teaspoon
1782,vanilla,2.0 teaspoon vanilla extract,AR_43,0.828866005,2,teaspoon
1783,vanilla,1.0 teaspoon vanilla extract,AR_45,0.821052647,1,teaspoon
1784,vanilla,4.0 teaspoon vanilla extract,AR_47,0.7125,4,teaspoon
1785,vanilla,2.0 teaspoon vanilla extract,AR_48,0.677777767,2,teaspoon
1786,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_49,0.592592573,1.333333333,teaspoon
1787,vanilla,1.0 teaspoon vanilla extract,AR_5,0.937341785,1,teaspoon
1788,vanilla,2.0 teaspoons vanilla extract,AR_50,0.66500001,2,teaspoon
1789,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_52,0.476190472,1.333333333,teaspoon
1790,vanilla,2.0 teaspoon vanilla extract,AR_53,0.692473125,2,teaspoon
1791,vanilla,2.0 teaspoon vanilla extract,AR_54,0.723741007,2,teaspoon
1792,vanilla,2.0 teaspoons vanilla extract,AR_57,0.595505619,2,teaspoon
1793,vanilla,4.0 teaspoons mexican vanilla extract,AR_66,0.902002907,4,teaspoon
1794,vanilla,1.875 teaspoons vanilla extract,AR_67,0.939130402,1.875,teaspoon
1795,vanilla,1.5 teaspoon vanilla extract,AR_69,0.920792103,1.5,teaspoon
1796,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_7,0.896335125,1.333333333,teaspoon
1797,vanilla,0.8 teaspoon vanilla extract,AR_70,0.91003809,0.8,teaspoon
1798,vanilla,1.0 teaspoon vanilla extract,AR_78,0.915186214,1,teaspoon
1799,vanilla,4.0 teaspoons vanilla extract,AR_79,0.633333349,4,teaspoon
1800,vanilla,4.0 teaspoons vanilla extract,AR_8,0.942446041,4,teaspoon
1801,vanilla,8.0 teaspoons vanilla extract,AR_84,0.905737686,8,teaspoon
1802,vanilla,2.0 teaspoons spice islands® pure vanilla extract,AR_88,0.955555534,2,teaspoon
1803,vanilla,0.8 teaspoon vanilla extract,AR_89,0.909890079,0.8,teaspoon
1804,vanilla,2.0 teaspoon vanilla extract,AR_90,0.902608681,2,teaspoon
1805,vanilla,2.0 teaspoon vanilla extract,AR_91,0.928301907,2,teaspoon
1806,vanilla,1.6 tablespoon vanilla extract,AR_95,0.844067764,4.8,teaspoon
1807,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_96,0.818181801,1.333333333,teaspoon
1808,vanilla,0.05333333333333333 cup vanilla extract,AR_98,0.90666666,2.56,teaspoon
1809,vanilla,0.5 teaspoon vanilla extract,E_133,0.75,0.5,teaspoon
1810,vanilla,0.0888888888889 tablespoon vanilla extract,E_146,0.5,0.266666667,teaspoon
1811,vanilla,48.0 teaspoon vanilla extract,E_169,0.5,48,teaspoon
1812,vanilla,0.666666666667 tablespoon vanilla,E_197,0.875,2,teaspoon
1813,vanilla,1.2 teaspoon vanilla extract,E_21,0.75,1.2,teaspoon
1814,vanilla,2.0 teaspoon vanilla extract,E_215,0.875,2,teaspoon
1815,vanilla,1.33333333333 teaspoon vanilla,E_220,0.75,1.333333333,teaspoon
1816,vanilla,2.57142857143 teaspoons vanilla,E_230,0.875,2.571428571,teaspoon
1817,vanilla,2.0 teaspoon vanilla extract,E_258,0.75,2,teaspoon
1818,vanilla,3.6 teaspoons vanilla extract,E_26,0.875,3.6,teaspoon
