GEOID10,Tax_Mjoint,Mjoint_MF,Mjoint_SS,Mjoint_FF,Mjoint_MM,TaxRate_SS,TaxRate_FF,TaxRate_MM,Cns_TotHH,Cns_UPSS,Cns_UPFF,Cns_UPMM,Cns_RateSS,Cns_RateFF,Cns_RateMM,ParadeFlag,CountBars,FF_Tax,FF_Cns,FF_Index,MM_Tax,MM_Cns,MM_Index,SS_Index,SS_Index_Weight,Parade_Weight,Bars_Weight,TOTINDEX
77042,5400,5372,28,14,14,5.185185185,2.592592593,2.592592593,18270,60,46,14,3.28407225,2.517788725,0.766283525,0,0,0.439461883,0.670916643,1.110378526,0.439461883,0.204192022,0.643653905,1.754032431,1.257192042,0,0,1.257192042
77077,9850,9798,52,24,28,5.279187817,2.436548223,2.842639594,25129,81,53,28,3.223367424,2.109116957,1.114250468,0,0,0.413011313,0.562017636,0.975028949,0.481846532,0.296914978,0.77876151,1.753790459,1.25701861,0,0,1.25701861
98005,4360,4335,25,7,18,5.733944954,1.605504587,4.128440367,7507,22,13,9,2.930598108,1.731717064,1.198881044,0,0,0.272143827,0.461451665,0.733595492,0.699798412,0.319466537,1.019264949,1.752860441,1.256352025,0,0,1.256352025
19446,12000,11956,44,28,16,3.666666667,2.333333333,1.333333333,21709,92,54,38,4.237873693,2.487447602,1.750426091,0,0,0.395515695,0.662831626,1.058347321,0.226008969,0.46643707,0.692446039,1.750793359,1.254870458,0,0,1.254870458
07716,1730,1719,11,3,8,6.358381503,1.734104046,4.624277457,3567,9,0,9,2.52312868,0,2.52312868,0,0,0.2939423,0,0.2939423,0.783846134,0.672339583,1.456185717,1.750128017,1.254393578,0,0,1.254393578
77539,7320,7301,19,16,3,2.595628415,2.18579235,0.409836066,14667,72,72,0,4.908979341,4.908979341,0,0,0,0.370506506,1.308098613,1.678605119,0.06946997,0,0.06946997,1.748075089,1.252922154,0,0,1.252922154
10805,2480,2463,17,11,6,6.85483871,4.435483871,2.419354839,7740,17,17,0,2.196382429,2.196382429,0,0,0,0.751844351,0.585271318,1.337115669,0.410096919,0,0.410096919,1.747212588,1.252303961,0,0,1.252303961
07666,7390,7354,36,22,14,4.871447903,2.97699594,1.894451962,13321,46,36,10,3.453194205,2.702499812,0.750694392,0,0,0.504620836,0.720136715,1.224757551,0.32112235,0.200037976,0.521160327,1.745917878,1.251375986,0,0,1.251375986
02090,3670,3655,15,9,6,4.08719346,2.452316076,1.634877384,5589,22,0,22,3.936303453,0,3.936303453,0,0,0.41568407,0,0.41568407,0.277122713,1.048909097,1.32603181,1.74171588,1.24836423,0,0,1.24836423
07109,5400,5384,16,11,5,2.962962963,2.037037037,0.925925926,12906,60,33,27,4.649000465,2.556950256,2.092050209,0,0,0.34529148,0.681352039,1.026643519,0.156950673,0.55746985,0.714420523,1.741064041,1.247897028,0,0,1.247897028
98662,6170,6131,39,29,10,6.320907618,4.700162075,1.620745543,11963,30,13,17,2.507732174,1.086683942,1.421048232,0,0,0.796709087,0.289569309,1.086278396,0.274727271,0.378667558,0.65339483,1.739673226,1.24690017,0,0,1.24690017
10456,4240,4217,23,11,12,5.424528302,2.594339623,2.830188679,29255,90,38,52,3.076397197,1.298923261,1.777473936,0,0,0.439758017,0.346124845,0.785882862,0.479736018,0.473644525,0.953380544,1.739263406,1.246606434,0,0,1.246606434
90062,2940,2929,11,5,6,3.741496599,1.700680272,2.040816327,9440,39,8,31,4.131355932,0.847457627,3.283898305,0,0,0.288276746,0.225822532,0.514099278,0.345932095,0.875062313,1.220994408,1.735093686,1.243617812,0,0,1.243617812
98642,4430,4405,25,20,5,5.643340858,4.514672686,1.128668172,6164,18,0,18,2.9201817,0,2.9201817,0,0,0.765267388,0,0.765267388,0.191316847,0.778142535,0.969459382,1.73472677,1.243354828,0,0,1.243354828
98074,7270,7249,21,13,8,2.888583219,1.788170564,1.100412655,8778,41,33,8,4.670767829,3.759398496,0.911369332,0,0,0.303106939,1.001769129,1.304876067,0.186527347,0.242853122,0.429380469,1.734256536,1.243017791,0,0,1.243017791
80031,6820,6793,27,19,8,3.958944282,2.785923754,1.173020528,13056,52,26,26,3.982843137,1.991421569,1.991421569,0,0,0.472232816,0.530655277,1.002888092,0.19883487,0.530655277,0.729490147,1.732378239,1.241671532,0,0,1.241671532
91377,3060,3053,7,0,0,2.287581699,0,0,5388,35,35,0,6.495916852,6.495916852,0,0,0,0,1.730970785,1.730970785,0,0,0,1.730970785,1.240662748,0,0,1.240662748
08505,3640,3612,28,18,10,7.692307692,4.945054945,2.747252747,6866,11,11,0,1.602097291,1.602097291,0,0,0,0.838220076,0.426911808,1.265131883,0.46567782,0,0.46567782,1.730809703,1.240547294,0,0,1.240547294
91042,4690,4663,27,13,14,5.756929638,2.771855011,2.985074627,9977,28,6,22,2.806454846,0.601383181,2.205071665,0,0,0.469848069,0.16025093,0.630098999,0.505990228,0.587586744,1.093576972,1.723675971,1.235434235,0,0,1.235434235
60090,7300,7269,31,10,21,4.246575342,1.369863014,2.876712329,14132,53,44,9,3.750353807,3.113501274,0.636852533,0,0,0.232200995,0.829656516,1.061857511,0.48762209,0.169702469,0.657324559,1.71918207,1.232213259,0,0,1.232213259
94546,8680,8610,70,51,19,8.064516129,5.875576037,2.188940092,15957,21,21,0,1.316036849,1.316036849,0,0,0,0.99594966,0.350685113,1.346634773,0.371040069,0,0.371040069,1.717674843,1.231132963,0,0,1.231132963
01730,3260,3238,22,19,3,6.748466258,5.828220859,0.920245399,5129,11,0,11,2.144667577,0,2.144667577,0,0,0.987922639,0,0.987922639,0.155987785,0.571490831,0.727478616,1.715401255,1.229503382,0,0,1.229503382
60173,2710,2695,15,4,11,5.535055351,1.47601476,4.05904059,5832,17,0,17,2.914951989,0,2.914951989,0,0,0.25019443,0,0.25019443,0.688034683,0.776748971,1.464783654,1.714978084,1.229200078,0,0,1.229200078
10607,1410,1400,10,7,3,7.092198582,4.964539007,2.127659574,2079,4,0,4,1.924001924,0,1.924001924,0,0,0.841522755,0,0.841522755,0.360652609,0.512689924,0.873342534,1.714865289,1.229119233,0,0,1.229119233
80111,6900,6883,17,14,3,2.463768116,2.028985507,0.434782609,12131,59,45,14,4.863572665,3.709504575,1.15406809,0,0,0.343926691,0.988473866,1.332400557,0.073698577,0.307525203,0.38122378,1.713624337,1.228229788,0,0,1.228229788
91324,4340,4314,26,18,8,5.99078341,4.147465438,1.843317972,9552,25,10,15,2.617252931,1.046901173,1.570351759,0,0,0.703023289,0.278968371,0.981991661,0.312454795,0.418452557,0.730907352,1.712899013,1.227709916,0,0,1.227709916
07095,3800,3782,18,15,3,4.736842105,3.947368421,0.789473684,7365,25,25,0,3.39443313,3.39443313,0,0,0,0.669105499,0.904516593,1.573622092,0.1338211,0,0.1338211,1.707443192,1.223799489,0,0,1.223799489
77386,10580,10557,23,11,12,2.173913043,1.039697543,1.134215501,14341,72,21,51,5.020570393,1.464333031,3.556237361,0,0,0.176235727,0.390201684,0.566437411,0.192257157,0.947632662,1.139889818,1.706327229,1.22299963,0,0,1.22299963
01890,5310,5283,27,11,16,5.084745763,2.071563089,3.013182674,7586,24,24,0,3.163722647,3.163722647,0,0,0,0.351143878,0.843039035,1.194182913,0.510754731,0,0.510754731,1.704937644,1.222003653,0,0,1.222003653
07407,3780,3767,13,9,4,3.439153439,2.380952381,1.058201058,6912,29,7,22,4.195601852,1.012731481,3.18287037,0,0,0.403587444,0.269863154,0.673450598,0.179372197,0.84814134,1.027513537,1.700964135,1.219155665,0,0,1.219155665
80013,13050,12978,72,44,28,5.517241379,3.37164751,2.14559387,24750,71,32,39,2.868686869,1.292929293,1.575757576,0,0,0.571516932,0.344527629,0.916044561,0.363692593,0.419893048,0.783585641,1.699630203,1.218199577,0,0,1.218199577
91016,6610,6571,39,21,18,5.900151286,3.177004539,2.723146747,14476,38,33,5,2.62503454,2.279635258,0.345399282,0,0,0.538523639,0.607455748,1.145979388,0.461591691,0.09203875,0.55363044,1.699609828,1.218184974,0,0,1.218184974
11753,3380,3373,7,0,0,2.071005917,0,0,4077,26,0,26,6.377238165,0,6.377238165,0,0,0,0,0,0,1.699346405,1.699346405,1.699346405,1.217996167,0,0,1.217996167
60004,12220,12204,16,9,7,1.309328969,0.736497545,0.572831424,19494,108,77,31,5.540166205,3.949933313,1.590232892,0,0,0.124841288,1.052541053,1.177382341,0.097098779,0.423750294,0.520849074,1.698231415,1.217197005,0,0,1.217197005
80236,2470,2455,15,4,11,6.072874494,1.619433198,4.453441296,5989,15,15,0,2.504591752,2.504591752,0,0,0,0.27450482,0.667400037,0.941904857,0.754888255,0,0.754888255,1.696793113,1.21616611,0,0,1.21616611
10454,1700,1683,17,8,9,10,4.705882353,5.294117647,12790,0,0,0,0,0,0,0,0,0.797678713,0,0.797678713,0.897388552,0,0.897388552,1.695067264,1.214929119,0,0,1.214929119
07105,5540,5508,32,5,27,5.776173285,0.902527076,4.873646209,16424,44,0,44,2.679006332,0,2.679006332,0,0,0.15298441,0,0.15298441,0.826115815,0.713876393,1.539992208,1.692976618,1.213430661,0,0,1.213430661
30076,8090,8050,40,15,25,4.944375773,1.854140915,3.090234858,16254,52,17,35,3.199212502,1.045896395,2.153316107,0,0,0.314289357,0.278700628,0.592989984,0.523815595,0.57379541,1.097611004,1.690600989,1.211727943,0,0,1.211727943
94404,8100,8045,55,32,23,6.790123457,3.950617284,2.839506173,14023,28,14,14,1.996719675,0.998359837,0.998359837,0,0,0.669656203,0.266033533,0.935689736,0.481315396,0.266033533,0.747348929,1.683038666,1.206307694,0,0,1.206307694
20772,6210,6181,29,12,17,4.669887279,1.93236715,2.737520129,15882,53,37,16,3.337111195,2.3296814,1.007429795,0,0,0.32754923,0.620791573,0.948340803,0.464028076,0.26845041,0.732478486,1.680819289,1.204716969,0,0,1.204716969
07718,1320,1317,0,0,0,0,0,0,2382,15,0,15,6.297229219,0,6.297229219,0,0,0,0,0,0,1.678026374,1.678026374,1.678026374,1.202715165,0,0,1.202715165
80232,3920,3900,20,16,4,5.102040816,4.081632653,1.020408163,8900,27,27,0,3.033707865,3.033707865,0,0,0,0.69186419,0.808393919,1.500258109,0.172966047,0,0.172966047,1.673224156,1.199273205,0,0,1.199273205
11563,4380,4367,13,9,4,2.96803653,2.054794521,0.913242009,8238,36,8,28,4.369992717,0.971109493,3.398883224,0,0,0.348301493,0.258772118,0.60707361,0.154800663,0.905702412,1.060503075,1.667576686,1.195225415,0,0,1.195225415
07603,1400,1393,7,0,0,5,0,0,2878,18,0,18,6.254343294,0,6.254343294,0,0,0,0,0,0,1.666598537,1.666598537,1.666598537,1.194524332,0,0,1.194524332
19020,10350,10317,33,20,13,3.188405797,1.93236715,1.256038647,21776,92,45,47,4.22483468,2.066495224,2.158339456,0,0,0.32754923,0.550660198,0.878209428,0.212906999,0.575133985,0.788040984,1.666250412,1.194274816,0,0,1.194274816
78681,11870,11823,47,34,13,3.959561921,2.864363943,1.095197978,17147,64,19,45,3.732431329,1.108065551,2.624365778,0,0,0.485528955,0.295266879,0.780795834,0.185643424,0.699316293,0.884959717,1.665755551,1.193920127,0,0,1.193920127
02301,6600,6552,48,29,19,7.272727273,4.393939394,2.878787879,21284,34,34,0,1.597444089,1.597444089,0,0,0,0.744802283,0.425671866,1.170474149,0.487973909,0,0.487973909,1.658448059,1.188682527,0,0,1.188682527
97006,8200,8145,55,32,23,6.707317073,3.902439024,2.804878049,24536,48,37,11,1.956309097,1.507988262,0.448320835,0,0,0.661489664,0.401834519,1.063324183,0.475445696,0.119464317,0.594910013,1.658234196,1.188529242,0,0,1.188529242
77546,11420,11409,11,7,4,0.963222417,0.61295972,0.350262697,17294,97,64,33,5.608881693,3.700705447,1.908176246,0,0,0.103900796,0.986129157,1.090029953,0.059371883,0.508472847,0.56784473,1.657874683,1.188271563,0,0,1.188271563
33018,6610,6591,19,10,9,2.874432678,1.512859304,1.361573374,12756,56,38,18,4.390090938,2.978990279,1.411100659,0,0,0.256439828,0.793813292,1.05025312,0.230795845,0.376016823,0.606812668,1.657065788,1.187691793,0,0,1.187691793
07747,6440,6413,27,15,12,4.192546584,2.329192547,1.863354037,11566,41,41,0,3.544872903,3.544872903,0,0,0,0.394813804,0.944604368,1.339418172,0.315851043,0,0.315851043,1.655269215,1.18640411,0,0,1.18640411
91203,2200,2185,15,8,7,6.818181818,3.636363636,3.181818182,4812,9,0,9,1.87032419,0,1.87032419,0,0,0.616388096,0,0.616388096,0.539339584,0.498386387,1.037725971,1.654114067,1.185576165,0,0,1.185576165
97133,1080,1071,9,0,0,8.333333333,0,0,1453,9,0,9,6.194081211,0,6.194081211,0,0,0,0,0,0,1.650540464,1.650540464,1.650540464,1.183014807,0,0,1.183014807
80403,4830,4807,23,17,6,4.761904762,3.519668737,1.242236025,7590,24,15,9,3.162055336,1.976284585,1.185770751,0,0,0.596607526,0.526621716,1.123229242,0.210567362,0.31597303,0.526540392,1.649769633,1.182462318,0,0,1.182462318
77099,5660,5647,13,10,3,2.296819788,1.766784452,0.530035336,15663,74,39,35,4.724509992,2.489944455,2.234565537,0,0,0.299481849,0.663496964,0.962978812,0.089844555,0.595445993,0.685290548,1.64826936,1.181387007,0,0,1.181387007
08003,7190,7174,16,10,6,2.225312935,1.390820584,0.83449235,10704,51,34,17,4.764573991,3.176382661,1.58819133,0,0,0.235753444,0.846412556,1.082166,0.141452066,0.423206278,0.564658345,1.646824345,1.180351301,0,0,1.180351301
97124,9960,9890,70,45,25,7.02811245,4.518072289,2.510040161,19491,33,26,7,1.693089118,1.333949002,0.359140116,0,0,0.765843644,0.355458175,1.121301819,0.425468691,0.095700278,0.521168969,1.642470788,1.177230915,0,0,1.177230915
19122,810,808,0,0,0,0,0,0,5906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.176470588,1.176470588
08016,5690,5657,33,22,11,5.799648506,3.866432337,1.933216169,11771,29,29,0,2.46368193,2.46368193,0,0,0,0.655386288,0.656498773,1.311885062,0.327693144,0,0.327693144,1.639578206,1.175157675,0,0,1.175157675
07002,9600,9570,30,20,10,3.125,2.083333333,1.041666667,25474,106,59,47,4.161105441,2.316086991,1.84501845,0,0,0.353139013,0.617169063,0.970308076,0.176569507,0.491643152,0.668212658,1.638520735,1.174399739,0,0,1.174399739
22182,6310,6300,10,5,5,1.584786054,0.792393027,0.792393027,8973,46,15,31,5.126490583,1.671681712,3.454808871,0,0,0.134315948,0.445454009,0.579769957,0.134315948,0.920604952,1.0549209,1.634690857,1.171654698,0,0,1.171654698
80130,6430,6411,19,12,7,2.954898911,1.866251944,1.088646967,10373,44,34,10,4.241781548,3.277740287,0.964041261,0,0,0.316342258,0.873421382,1.18976364,0.184532984,0.256888642,0.441421626,1.631185266,1.169142086,0,0,1.169142086
98004,6960,6911,49,18,31,7.040229885,2.586206897,4.454022989,15518,25,2,23,1.61103235,0.128882588,1.482149762,0,0,0.438379465,0.034343419,0.472722884,0.754986856,0.394949319,1.149936175,1.622659059,1.16303098,0,0,1.16303098
98059,8520,8476,44,26,18,5.164319249,3.051643192,2.112676056,13217,37,37,0,2.799424983,2.799424983,0,0,0,0.517274048,0.745964422,1.26323847,0.358112802,0,0.358112802,1.621351272,1.162093631,0,0,1.162093631
08054,8660,8631,29,16,13,3.348729792,1.847575058,1.501154734,17216,68,50,18,3.949814126,2.904275093,1.045539033,0,0,0.3131764,0.773903892,1.087080292,0.254455825,0.278605401,0.533061226,1.620141518,1.161226548,0,0,1.161226548
97030,5760,5735,25,19,6,4.340277778,3.298611111,1.041666667,14481,48,18,30,3.314688212,1.24300808,2.071680133,0,0,0.559136771,0.331225094,0.890361865,0.176569507,0.552041824,0.72861133,1.618973196,1.16038916,0,0,1.16038916
70124,4220,4198,22,8,14,5.213270142,1.895734597,3.317535545,8387,23,21,2,2.742339335,2.503875045,0.23846429,0,0,0.321339766,0.667209056,0.988548822,0.56234459,0.06354372,0.62588831,1.614437131,1.157137963,0,0,1.157137963
91801,8200,8149,51,34,17,6.219512195,4.146341463,2.073170732,19503,41,22,19,2.102240681,1.128031585,0.974209096,0,0,0.702832768,0.30058724,1.003420008,0.351416384,0.259598071,0.611014455,1.614434463,1.157136051,0,0,1.157136051
91362,7840,7827,13,5,8,1.658163265,0.637755102,1.020408163,13592,68,35,33,5.002942908,2.575044144,2.427898764,0,0,0.10810378,0.686173528,0.794277307,0.172966047,0.646963612,0.819929659,1.614206966,1.156972994,0,0,1.156972994
80123,9490,9459,31,26,5,3.266596417,2.739726027,0.52687039,18660,74,44,30,3.965702036,2.357984995,1.607717042,0,0,0.46440199,0.628333649,1.092735639,0.089308075,0.428409306,0.517717381,1.61045302,1.154282375,0,0,1.154282375
07203,2290,2284,6,0,0,2.620087336,0,0,8128,49,30,19,6.028543307,3.690944882,2.337598425,0,0,0,0.983528254,0.983528254,0,0.622901227,0.622901227,1.606429481,1.151398529,0,0,1.151398529
90043,4140,4109,31,14,17,7.487922705,3.381642512,4.106280193,16631,21,0,21,1.262702183,0,1.262702183,0,0,0.573211152,0,0.573211152,0.696042113,0.336472993,1.032515107,1.605726259,1.150894499,0,0,1.150894499
77547,1370,1370,0,0,0,0,0,0,2656,16,16,0,6.024096386,6.024096386,0,0,0,0,1.605244507,1.605244507,0,0,0,1.605244507,1.150549206,0,0,1.150549206
19054,3200,3190,10,7,3,3.125,2.1875,0.9375,6217,25,19,6,4.021232106,3.0561364,0.965095705,0,0,0.370795964,0.814370464,1.185166428,0.158912556,0.25716962,0.416082176,1.601248605,1.147685167,0,0,1.147685167
07012,2420,2407,13,10,3,5.371900826,4.132231405,1.239669421,4654,12,0,12,2.578427159,0,2.578427159,0,0,0.700441018,0,0.700441018,0.210132305,0.687075002,0.897207307,1.597648326,1.145104689,0,0,1.145104689
77493,6120,6105,15,9,6,2.450980392,1.470588235,0.980392157,8141,36,36,0,4.422061172,4.422061172,0,0,0,0.249274598,1.178349242,1.427623839,0.166183065,0,0.166183065,1.593806904,1.142351374,0,0,1.142351374
60646,5660,5631,29,13,16,5.123674912,2.296819788,2.826855124,10679,29,13,16,2.715610076,1.217342448,1.498267628,0,0,0.389326403,0.324385958,0.713712362,0.479170958,0.399244256,0.878415214,1.592127576,1.141147726,0,0,1.141147726
77379,17140,17093,47,30,17,2.742123687,1.750291715,0.991831972,25319,107,0,107,4.226075279,0,4.226075279,0,0,0.296686219,0,0.296686219,0.168122191,1.126124766,1.294246956,1.590933175,1.140291646,0,0,1.140291646
08053,9770,9739,31,19,12,3.172978506,1.944728762,1.228249744,17210,68,34,34,3.951191168,1.975595584,1.975595584,0,0,0.329644606,0.526438117,0.856082724,0.208196593,0.526438117,0.734634711,1.590717434,1.140137015,0,0,1.140137015
08854,10280,10240,40,30,10,3.891050584,2.918287938,0.972762646,16609,58,48,10,3.492082606,2.889999398,0.602083208,0,0,0.494669435,0.77009984,1.264769275,0.164889812,0.160437467,0.325327278,1.590096553,1.139692002,0,0,1.139692002
77039,3540,3535,5,0,0,1.412429379,0,0,7379,44,29,15,5.962867597,3.930071825,2.032795772,0,0,0,1.047248551,1.047248551,0,0.541680285,0.541680285,1.588928836,1.138855048,0,0,1.138855048
77339,8350,8319,31,14,17,3.71257485,1.676646707,2.035928144,15361,55,55,0,3.580496061,3.580496061,0,0,0,0.284202895,0.954096892,1.238299786,0.345103515,0,0.345103515,1.583403301,1.134894655,0,0,1.134894655
20905,4170,4148,22,7,15,5.275779376,1.678657074,3.597122302,5824,15,0,15,2.575549451,0,2.575549451,0,0,0.284543665,0,0.284543665,0.609736426,0.686308177,1.296044603,1.580588269,1.132876997,0,0,1.132876997
94563,4990,4954,36,14,22,7.214428858,2.805611222,4.408817635,6709,9,9,0,1.341481592,1.341481592,0,0,0,0.475569974,0.357465389,0.833035363,0.747324245,0,0.747324245,1.580359608,1.132713106,0,0,1.132713106
33157,9170,9126,44,26,18,4.79825518,2.835332606,1.962922574,19806,57,29,28,2.877915783,1.464202767,1.413713016,0,0,0.480607948,0.390166973,0.870774921,0.33272858,0.376712939,0.709441519,1.58021644,1.132610491,0,0,1.132610491
90260,4500,4481,19,11,8,4.222222222,2.444444444,1.777777778,10501,34,27,7,3.237786877,2.571183697,0.666603181,0,0,0.414349776,0.685144832,1.099494608,0.301345291,0.177630142,0.478975433,1.578470041,1.131358771,0,0,1.131358771
19033,1480,1471,9,0,0,6.081081081,0,0,3039,18,0,18,5.923000987,0,5.923000987,0,0,0,0,0,0,1.578305557,1.578305557,1.578305557,1.131240878,0,0,1.131240878
91780,6710,6691,19,15,4,2.831594635,2.235469449,0.596125186,11417,47,11,36,4.116668126,0.963475519,3.153192608,0,0,0.378927108,0.256737888,0.635664997,0.101047229,0.840233089,0.941280318,1.576945314,1.130265932,0,0,1.130265932
30331,3850,3832,18,3,15,4.675324675,0.779220779,3.896103896,22121,65,29,36,2.938384341,1.310971475,1.627412866,0,0,0.132083163,0.34933534,0.481418504,0.660415817,0.433657664,1.094073481,1.575491984,1.129224267,0,0,1.129224267
60515,6100,6080,20,14,6,3.278688525,2.295081967,0.983606557,11507,44,34,10,3.823759451,2.954723212,0.869036239,0,0,0.389031831,0.787346832,1.176378664,0.166727928,0.231572598,0.398300525,1.574679189,1.1286417,0,0,1.1286417
07070,3660,3641,19,10,9,5.191256831,2.732240437,2.459016393,6939,18,3,15,2.594033722,0.432338954,2.161694769,0,0,0.463133132,0.115205615,0.578338748,0.416819819,0.576028077,0.992847896,1.571186643,1.12613844,0,0,1.12613844
11590,7650,7627,23,12,11,3.006535948,1.568627451,1.437908497,14084,56,31,25,3.976143141,2.201079239,1.775063902,0,0,0.265892904,0.58652288,0.852415784,0.243735162,0.473002322,0.716737484,1.569153268,1.124681031,0,0,1.124681031
07646,3430,3410,20,10,10,5.83090379,2.915451895,2.915451895,5979,13,13,0,2.174276635,2.174276635,0,0,0,0.494188707,0.579380774,1.073569481,0.494188707,0,0.494188707,1.567758188,1.123681115,0,0,1.123681115
98006,9800,9755,45,16,29,4.591836735,1.632653061,2.959183673,13188,39,23,16,2.957233849,1.744009706,1.213224143,0,0,0.276745676,0.464727292,0.741472968,0.501601537,0.323288551,0.824890088,1.566363056,1.122681163,0,0,1.122681163
90077,1840,1823,17,6,11,9.239130435,3.260869565,5.97826087,3341,0,0,0,0,0,0,0,0,0.552739325,0,0.552739325,1.01335543,0,1.01335543,1.566094755,1.12248886,0,0,1.12248886
20855,3550,3524,26,18,8,7.323943662,5.070422535,2.253521127,4925,6,6,0,1.218274112,1.218274112,0,0,0,0.859470726,0.324634219,1.184104945,0.381986989,0,0.381986989,1.566091934,1.122486838,0,0,1.122486838
20853,6290,6259,31,14,17,4.92845787,2.225755167,2.702702703,9848,27,27,0,2.741673436,2.741673436,0,0,0,0.377280472,0.730575333,1.107855806,0.458126288,0,0.458126288,1.565982093,1.12240811,0,0,1.12240811
93065,14480,14425,55,41,14,3.798342541,2.831491713,0.966850829,23989,83,44,39,3.45991913,1.834173996,1.625745133,0,0,0.479956891,0.488753424,0.968710315,0.163887719,0.433213262,0.597100981,1.565811296,1.122285692,0,0,1.122285692
80127,10730,10699,31,19,12,2.889095993,1.770736253,1.118359739,16168,65,36,29,4.020286987,2.226620485,1.793666502,0,0,0.300151706,0.59332887,0.893480576,0.189569498,0.477959368,0.667528866,1.561009442,1.118843993,0,0,1.118843993
91302,5280,5265,15,3,12,2.840909091,0.568181818,2.272727273,9135,37,0,37,4.050355774,0,4.050355774,0,0,0.09631064,0,0.09631064,0.38524256,1.079300686,1.464543246,1.560853886,1.118732499,0,0,1.118732499
11542,4370,4351,19,10,9,4.347826087,2.288329519,2.059496568,9709,30,13,17,3.089916572,1.338963848,1.750952724,0,0,0.387887246,0.356794484,0.74468173,0.349098521,0.466577402,0.815675924,1.560357654,1.118376828,0,0,1.118376828
30350,4810,4785,25,16,9,5.197505198,3.326403326,1.871101871,16149,41,17,24,2.538856895,1.052696761,1.486160134,0,0,0.563847739,0.280512725,0.844360464,0.317164353,0.396017965,0.713182318,1.557542782,1.116359285,0,0,1.116359285
98671,5060,5037,23,13,10,4.545454545,2.56916996,1.976284585,8143,24,2,22,2.947316714,0.245609726,2.701706988,0,0,0.43549159,0.065447768,0.500939358,0.334993531,0.71992545,1.054918981,1.555858339,1.115151971,0,0,1.115151971
20735,5130,5114,16,9,7,3.118908382,1.754385965,1.364522417,12463,48,32,16,3.851400144,2.567600096,1.283800048,0,0,0.297380222,0.684189908,0.98157013,0.231295728,0.342094954,0.573390682,1.554960812,1.114508674,0,0,1.114508674
08048,2360,2353,7,0,0,2.966101695,0,0,4457,26,13,13,5.833520305,2.916760153,2.916760153,0,0,0,0.777230794,0.777230794,0,0.777230794,0.777230794,1.554461587,1.114150858,0,0,1.114150858
90275,9900,9875,25,11,14,2.525252525,1.111111111,1.414141414,15861,67,40,27,4.224197718,2.521909085,1.702288632,0,0,0.188340807,0.672014597,0.860355405,0.239706482,0.453609853,0.693316335,1.55367174,1.113584739,0,0,1.113584739
30075,12550,12508,42,20,22,3.346613546,1.593625498,1.752988048,19997,74,62,12,3.700555083,3.10046507,0.600090014,0,0,0.270130241,0.826182751,1.096312992,0.297143266,0.159906339,0.457049604,1.553362597,1.113363163,0,0,1.113363163
91502,1420,1407,13,9,4,9.154929577,6.338028169,2.816901408,5241,0,0,0,0,0,0,0,0,1.074338407,0,1.074338407,0.477483736,0,0.477483736,1.551822143,1.112259053,0,0,1.112259053
78724,2650,2639,11,8,3,4.150943396,3.018867925,1.132075472,6003,19,0,19,3.165084125,0,3.165084125,0,0,0.51171842,0,0.51171842,0.191894407,0.843401828,1.035296236,1.547014655,1.108813315,0,0,1.108813315
77354,7730,7719,11,7,4,1.423027167,0.905562743,0.517464424,10856,53,53,0,4.882092852,4.882092852,0,0,0,0.153498976,1.300934154,1.45443313,0.087713701,0,0.087713701,1.542146831,1.105324331,0,0,1.105324331
22306,4910,4882,28,17,11,5.702647658,3.462321792,2.240325866,11598,25,16,9,2.155544059,1.379548198,0.775995861,0,0,0.586886833,0.36760902,0.954495853,0.379750304,0.206780074,0.586530377,1.54102623,1.104521148,0,0,1.104521148
77450,15080,15062,18,4,14,1.193633952,0.265251989,0.928381963,24901,125,104,21,5.01987872,4.176539095,0.843339625,0,0,0.044961996,1.112924829,1.157886826,0.157366987,0.224725206,0.382092193,1.539979019,1.103770566,0,0,1.103770566
11576,3080,3072,8,0,0,2.597402597,0,0,4501,26,0,26,5.776494112,0,5.776494112,0,0,0,0,0,0,1.539265784,1.539265784,1.539265784,1.103259359,0,0,1.103259359
98664,4010,3983,27,17,10,6.733167082,4.239401496,2.493765586,8748,13,6,7,1.486053955,0.685871056,0.800182899,0,0,0.71860707,0.182764464,0.901371533,0.422710041,0.213225208,0.635935249,1.537306782,1.101855256,0,0,1.101855256
77385,4770,4759,11,8,3,2.306079665,1.677148847,0.628930818,7209,31,15,16,4.30018033,2.080732418,2.219447912,0,0,0.284288011,0.554453991,0.838742002,0.106608004,0.591417591,0.698025595,1.536767597,1.101468798,0,0,1.101468798
91301,5580,5558,22,13,9,3.94265233,2.329749104,1.612903226,9246,30,0,30,3.244646334,0,3.244646334,0,0,0.394908144,0,0.394908144,0.273397946,0.864602817,1.138000763,1.532908907,1.098703106,0,0,1.098703106
20774,5920,5893,27,16,11,4.560810811,2.702702703,1.858108108,16488,47,38,9,2.850557982,2.304706453,0.545851528,0,0,0.458126288,0.614136484,1.072262772,0.314961823,0.145453378,0.460415201,1.532677973,1.098537585,0,0,1.098537585
78739,5000,4981,19,11,8,3.8,2.2,1.6,6003,20,14,6,3.3316675,2.33216725,0.99950025,0,0,0.372914798,0.621453979,0.994368777,0.271210762,0.26633742,0.537548182,1.531916959,1.097992133,0,0,1.097992133
