"artist","song","person","name","n"
"Brandy Featuring Chris Brown","Put It Down",TRUE,"Baby",1
"Brantley Gilbert","Bottoms Up",TRUE,"Bonnie",1
"Brantley Gilbert","Country Must Be Country Wide",FALSE,"Mason",1
"Brantley Gilbert","One Hell Of An Amen",TRUE,"Sam",1
"Bread","Make It With You",TRUE,"Baby",1
"Bread","Sweet Surrender",TRUE,"Baby",1
"Breaking Benjamin","I Will Not Bow",FALSE,"Heaven",1
"Brenda Lee","Ain't Gonna Cry No More",TRUE,"Baby",1
"Brian Hyland","I'm Afraid To Go Home",TRUE,"Sherman",1
"Brian McKnight","Love Of My Life",TRUE,"Baby",1
"Brian McKnight Featuring Mase","You Should Be Mine (Don't Waste Your Time)",FALSE,"Cali",1
"Brian McKnight Featuring Mase","You Should Be Mine (Don't Waste Your Time)",TRUE,"Brian",1
"Bridgit Mendler","Ready Or Not",TRUE,"Kate",1
"British Lions","Wild In The Streets",FALSE,"America",1
"British Lions","Wild In The Streets",TRUE,"Mary",1
"Britney Spears","From The Bottom Of My Broken Heart",TRUE,"Baby",1
"Britney Spears","Gimme More",TRUE,"Britney",1
"Britney Spears","Lucky",TRUE,"Roger",1
"Britney Spears","Oops!...I Did It Again",TRUE,"Britney",1
"Britney Spears","Piece Of Me",TRUE,"Britney",1
"Britney Spears & Iggy Azalea","Pretty Girls",TRUE,"Britney",1
"Brook Benton","Kiddio",TRUE,"Baby",1
"Bros","When Will I Be Famous?",TRUE,"Karl",1
"Brown Boy","Superman",TRUE,"Baby",1
"Brownstone","Grapevyne",TRUE,"John",1
"Brownsville Station","Smokin' In The Boy's Room",TRUE,"Paul",1
"Bruce Hornsby","Lost Soul",TRUE,"Mary",1
"Bruce Hornsby","Walk In The Sun",TRUE,"Vernon",1
"Bruce Springsteen","57 Channels (And Nothin On)",TRUE,"Elvis",1
"Bruce Springsteen","Badlands",TRUE,"Baby",1
"Bruce Springsteen","Dancing In The Dark",TRUE,"Baby",1
"Bruce Springsteen","Fire",TRUE,"Baby",1
"Bruce Springsteen","Girls In Their Summer Clothes",TRUE,"Bill",1
"Bruce Springsteen","Glory Days",TRUE,"Bobby",1
"Bruce Springsteen","Hungry Heart",TRUE,"Jack",1
"Bruce Springsteen","My Hometown",TRUE,"Kate",1
"Bruce Springsteen","One Step Up",FALSE,"Ford",1
"Bruce Springsteen","Prove It All Night",FALSE,"Angeline",1
"Bruce Springsteen","The Rising",TRUE,"Mary",1
"Bruce Springsteen","War",TRUE,"George",1
"Bruno Mars","24K Magic",TRUE,"Jesus",1
"Bruno Mars","That's What I Like",FALSE,"Paris",1
"Bruno Mars","That's What I Like",TRUE,"Julio",1
"Bryan Adams","Can't Stop This Thing We Started",TRUE,"Baby",1
"Bryan Adams","Heaven",TRUE,"Baby",1
"Bryan Adams","Run To You",TRUE,"Baby",1
"Bryan Adams","Summer Of 69",TRUE,"Jimmy",1
"Bryan Adams","The Only Thing That Looks Good On Me Is You",FALSE,"Armani",1
"Bryan Ferry","Heart On My Sleeve",TRUE,"Baby",1
"Bryson Tiller","Don't",TRUE,"Baby",1
"Bubba Sparxxx","Ugly",TRUE,"Betty",1
"Buck 22 Featuring Billy Ray Cyrus","Achy Breaky 2",TRUE,"Baby",1
"Bucky Covington","It's Good To Be Us",TRUE,"Baby",1
"Buddy Jewell","Help Pour Out The Rain (Lacey's Song)",FALSE,"Heaven",1
"Buddy Jewell","Help Pour Out The Rain (Lacey's Song)",TRUE,"Jesus",1
"Buddy Jewell","Sweet Southern Comfort",TRUE,"Gary",1
"Burton Cummings","I'm Scared",TRUE,"Thomas",1
"Burton Cummings","My Own Way To Rock",TRUE,"Baby",1
"Busta Rhymes","Arab Money",FALSE,"Louis",1
"Busta Rhymes","Arab Money",TRUE,"Prince",1
"Busta Rhymes","Touch It",FALSE,"Chanel",1
"Busta Rhymes","Turn It Up [Remix]/Fire It Up",FALSE,"Mason",1
"Busta Rhymes & Mariah Carey Featuring The Flipmode Squad","I Know What You Want",FALSE,"Lexus",1
"Busta Rhymes Featuring Eminem","Calm Down",TRUE,"Abraham",1
"Busta Rhymes Featuring Ron Browz","Arab Money",FALSE,"Louis",1
"Busta Rhymes Featuring Ron Browz","Arab Money",TRUE,"Prince",1
"Busta Rhymes Featuring Zhane","It's A Party",TRUE,"Star",1
"Buster Brown","Fannie Mae",TRUE,"Fannie Mae",1
"C.W. McCall","Convoy",FALSE,"June",1
"C.W. McCall","Convoy",TRUE,"Jesus",1
"C+C Music Factory","Do You Wanna Get Funky",TRUE,"Rob",1
"C+C Music Factory/F. Williams","Here We Go",FALSE,"Brooklyn",1
"C+C Music Factory/F. Williams","Here We Go",TRUE,"Bo",1
"Cake","Never There",TRUE,"Baby",1
"Cali Swag District","Teach Me How To Dougie",FALSE,"Dallas",1
"Cali Swag District","Teach Me How To Dougie",TRUE,"Starr",1
"Calvin Harris Featuring Frank Ocean & Migos","Slide",FALSE,"Malaysia",1
"Calvin Harris Featuring Frank Ocean & Migos","Slide",TRUE,"Rick",1
"Calvin Harris Featuring Future & Khalid","Rollin",FALSE,"Chanel",1
"Calvin Harris Featuring Kehlani & Lil Yachty","Faking It",TRUE,"Lani",1
"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande","Heatstroke",TRUE,"Jeffery",1
"Cam'Ron Featuring Juelz Santana","Oh Boy",FALSE,"Chanel",1
"Cam'ron Featuring Juelz Santana, Freekey Zekey & Toya","Hey Ma",TRUE,"Dave",1
"Cam'ron Featuring Kanye West & Syleena Johnson","Down And Out",FALSE,"Brooklyn",1
"Cam'ron Featuring Kanye West & Syleena Johnson","Down And Out",TRUE,"Baby",1
"Cameo","She's Strange",TRUE,"Al",1
"Camila Cabello Featuring Quavo","OMG",TRUE,"Baby",1
"Camila Cabello Featuring Young Thug","Havana",TRUE,"Jeffery",1
"Capleton","Wings Of The Morning",FALSE,"Don",1
"Capleton","Wings Of The Morning",TRUE,"Marcus",1
"Captain & Tennille","You Never Done It Like That",TRUE,"Columbus",1
"Cardi B","Be Careful",TRUE,"Keisha",1
"Cardi B","Bodak Yellow (Money Moves)",TRUE,"Mona",1
"Cardi B","Get Up 10",TRUE,"Sue",1
"Cardi B","Money",TRUE,"Ross",1
"Cardi B","Thru Your Phone",TRUE,"Jesus",1
"Cardi B & YG","She Bad",TRUE,"Jesus",1
"Cardi B Featuring Chance The Rapper","Best Life",TRUE,"Andre",1
"Cardi B Featuring Migos","Drip",FALSE,"Bentley",1
"Cardi B Featuring Migos","Drip",TRUE,"Ken",1
"Cardi B, Bad Bunny & J Balvin","I Like It",TRUE,"Bobby",1
"Carl Douglas","Kung Fu Fighting",TRUE,"Billy",1
"Carlos Vives & Shakira","La Bicicleta",FALSE,"Marta",1
"Carly Pearce","Every Little Thing",TRUE,"Baby",1
"Carly Simon","Nobody Does It Better",TRUE,"Baby",1
"Carly Simon","Why",FALSE,"Lincoln",1
"Carly Simon","You're So Vain",FALSE,"Nova",1
"Carole King","Jazzman",FALSE,"Georgia",1
"Carolyn Dawn Johnson","Georgia",TRUE,"Baby",1
"Carrie Underwood","Before He Cheats",TRUE,"Shania",1
"Carrie Underwood","Don't Forget To Remember Me",TRUE,"Baby",1
"Carrie Underwood","Last Name",TRUE,"Elvis",1
"Carrie Underwood","Smoke Break",FALSE,"Christian",1
"Carrie Underwood Featuring Ludacris","The Champion",TRUE,"Ali",1
"Case","Happily Ever After",FALSE,"May",1
"Case","Happily Ever After",TRUE,"Baby",1
"Case Featuring Foxxy Brown","Touch Me Tease Me (From \The Nutty Professor\"")""",TRUE,"Baby",1
"Cassidy Featuring Mashonda","Get No Better",TRUE,"Baby",1
"Cat Stevens","Morning Has Broken",TRUE,"Eden",1
"CeCe Peniston","Keep On Walkin",TRUE,"Baby",1
"Celine Dion","It's All Coming Back To Me Now",TRUE,"Baby",1
"Celine Dion","That's The Way It Is",TRUE,"Baby",1
"Chaka Khan","Own The Night",TRUE,"Baby",1
"Chance The Rapper","Blessings",TRUE,"Donnie",1
"Chance The Rapper","I Might Need Security",TRUE,"Heath",1
"Chance The Rapper Featuring Lil Wayne & 2 Chainz","No Problem",TRUE,"Craig",1
"Charlene","I've Never Been To Me",FALSE,"Carlo",1
"Charlie Daniels","Uneasy Rider",FALSE,"Jackson",1
"Charlie Daniels","Uneasy Rider",TRUE,"George",1
"Charlie Wilson","There Goes My Baby",TRUE,"Macy",1
"Chase Bryant","Take It On Back",TRUE,"Georgia",1
"Chase Rice","Eyes On You",FALSE,"Carolina",1
"Chase Rice","Ready Set Roll",TRUE,"Baby",1
"Chedda Da Connect","Flicka Da Wrist",FALSE,"Bentley",1
"Cher","Dark Lady",TRUE,"James",1
"Cher","Heart Of Stone",TRUE,"Eden",1
"Cher","Save Up All Your Tears",FALSE,"Winter",1
"Cher","Strong Enough",TRUE,"Baby",1
"Cher","Wasn't It Good",TRUE,"Baby",1
"Chic","Everybody Dance",TRUE,"Rogers",1
"Chic","I Want Your Love",TRUE,"Baby",1
"Chicago","Wishing You Were Here",FALSE,"Heaven",1
"Chicago","You're The Inspiration",TRUE,"Baby",1
"Chiddy Bang","Opposite Of Adults",TRUE,"Ron",1
"Chief Keef Featuring Lil Reese","I Don't Like",FALSE,"Reggie",1
"Childish Gambino","Summertime Magic",FALSE,"Valentine",1
"Childish Gambino","V. 3005",TRUE,"Emily",1
"Chingy","Balla Baby",TRUE,"Lou",1
"Chingy Featuring J. Weav","One Call Away",FALSE,"America",1
"Chingy Featuring J. Weav","One Call Away",TRUE,"Howard",1
"Chingy Featuring Jermaine Dupri","Dem Jeans",TRUE,"Marc",1
"Chris Brown","Back To Sleep",TRUE,"Baby",1
"Chris Brown","Don't Judge Me",TRUE,"Baby",1
"Chris Brown","Run It!",TRUE,"Santana",1
"Chris Brown","Say Goodbye",TRUE,"Baby",1
"Chris Brown","Tempo",TRUE,"Baby",1
"Chris Brown","Turn Up The Music",TRUE,"Baby",1
"Chris Brown","With You",TRUE,"Baby",1
"Chris Brown","Yeah 3X",TRUE,"Baby",1
"Chris Brown & Tyga","Ayo",TRUE,"Richie",1
"Chris Brown Featuring Future & Young Thug","High End",FALSE,"Chanel",1
"Chris Brown Featuring Kevin K-MAC McCall","Strip",TRUE,"Baby",1
"Chris Brown Featuring Kevin McCall","Strip",TRUE,"Baby",1
"Chris Brown Featuring Lil Wayne & Busta Rhymes","Look At Me Now",TRUE,"Marley",1
"Chris Brown Featuring Lil Wayne & French Montana Or & Too $hort","Loyal",FALSE,"Montana",1
"Chris Brown Featuring Lil Wayne & French Montana Or Too $hort","Loyal",FALSE,"Montana",1
"Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga","Loyal",FALSE,"Montana",1
"Chris Brown Featuring Lil Wayne & Swizz Beatz","I Can Transform Ya",FALSE,"Louie",1
"Chris Brown Featuring Lil' Wayne","Gimme That",TRUE,"Chris",1
"Chris Brown Featuring Nicki Minaj","Love More",FALSE,"Molly",1
"Chris Brown Featuring T-Pain","Kiss Kiss",TRUE,"Teddy",1
"Chris Brown Featuring Tyga & Kevin McCall","Deuces",TRUE,"Ike",1
"Chris Brown Featuring Usher & Gucci Mane","Party",FALSE,"Cali",1
"Chris Cagle","Let There Be Cowgirls",FALSE,"Heaven",1
"Chris Cagle","Let There Be Cowgirls",TRUE,"Kayleigh",1
"Chris Cagle","What Kinda Gone",TRUE,"Baby",1
"Chris Janson","Buy Me A Boat",TRUE,"Warren",1
"Chris Janson","Fix A Drink",TRUE,"Hank",1
"Chris Rea","Let's Dance",FALSE,"Heaven",1
"Chris Rea","Whatever Happened To Benny Santini?",TRUE,"Benny",1
"Chris Stapleton","Broken Halos",TRUE,"Jesus",1
"Chris Stapleton","Nobody To Blame",TRUE,"John",1
"Chris Young","Lonely Eyes",FALSE,"Heaven",1
"Chris Young","Lonely Eyes",TRUE,"Baby",1
"Chris Young","Neon",FALSE,"Cheyenne",1
"Christina Aguilera","Dirrty",TRUE,"Bernie",1
"Christina Aguilera","The Christmas Song (Chestnuts Roasting On An Open Fire)",TRUE,"Jack",1
"Christina Aguilera Featuring Nicki Minaj","WooHoo",FALSE,"Christian",1
"Christina Aguilera Featuring Nicki Minaj","WooHoo",TRUE,"Jimmy",1
"Christina Aguilera Featuring Redman","Dirrty",TRUE,"Bernie",1
"Christina Milian","AM To PM",TRUE,"Christina",1
"Christina Milian Featuring Joe Budden","Whatever U Want",TRUE,"Mike",1
"Christopher Wilde & Anna Margaret","Something About The Sunshine",FALSE,"Beverly",1
"Chubb Rock","Treat Em Right",FALSE,"James",1
"Chubb Rock","Treat Em Right",TRUE,"Bud",1
"Chuck Berry","Back In The U.S.A.",FALSE,"Lou",1
"Ciara","I Bet",FALSE,"Paris",1
"Ciara","I Bet",TRUE,"Baby",1
"Ciara Featuring 50 Cent","Can't Leave 'Em Alone",FALSE,"Bentley",1
"Ciara Featuring 50 Cent","Can't Leave 'Em Alone",TRUE,"Baby",1
"Ciara Featuring Chamillionaire","Get Up",TRUE,"Ciara",1
"Ciara Featuring Missy Elliott","1, 2 Step",TRUE,"Ciara",1
"Ciara Featuring Nicki Minaj","I'm Out",TRUE,"Nicki",1
"Ciara Featuring Petey Pablo","Goodies",TRUE,"Baby",1
"Ciara Featuring T-Pain","Go Girl",TRUE,"Teddy",1
"Cinderella","Shelter Me",TRUE,"Jimmy",1
"Cinderella","The Last Mile",TRUE,"Billy",1
"City Girls","Act Up",TRUE,"Ford",1
"Clarence Carter","Funky Fever",TRUE,"Wilson",1
"Clarence Carter","I Can't Leave Your Love Alone",TRUE,"Baby",1
"Clarence Carter","Thread The Needle",TRUE,"Clarence",1
"Clarence Carter","Too Weak To Fight",TRUE,"Baby",1
"Clay Aiken","Invisible",TRUE,"Baby",1
"Clay Walker","A Few Questions",TRUE,"Jude",1
"Clean Bandit Featuring Sean Paul & Anne-Marie","Rockabye",TRUE,"Sean Paul",1
"Clipse Featuring Faith Evans","Ma, I Don't Love Her",FALSE,"Winter",1
"Coko","Sunshine",TRUE,"Baby",1
"Colbie Caillat","Brighter Than The Sun",TRUE,"Marley",1
"Colbie Caillat","I Do",TRUE,"Baby",1
"Cold Blood","You Got Me Hummin",TRUE,"Baby",1
"Coldplay","Atlas",FALSE,"Heaven",1
"Coldplay","Christmas Lights",TRUE,"Elvis",1
"Cole Swindell","Hope You Get Lonely Tonight",TRUE,"Baby",1
"Color Me Badd","Choose",TRUE,"Baby",1
"Color Me Badd","I Adore Mi Amor",TRUE,"Baby",1
"Color Me Badd","The Earth, The Sun, The Rain",TRUE,"Baby",1
"Color Me Badd","Thinkin Back",TRUE,"Baby",1
"Connie Francis","Fallin'",TRUE,"Baby",1
"Connie Francis","In The Summer Of His Years",FALSE,"Heaven",1
"Connie Francis","Lipstick On Your Collar",TRUE,"Mary Jane",1
"Connie Francis","Stupid Cupid",TRUE,"Robin",1
"Coolio","Fantastic Voyage",FALSE,"Brooklyn",1
"Corinne Bailey Rae","Like A Star",FALSE,"Heaven",1
"Corinne Bailey Rae","Put Your Records On",FALSE,"Summer",1
"Craig Campbell","Keep Them Kisses Comin'",TRUE,"Baby",1
"Craig Morgan","Bonfire",TRUE,"John",1
"Craig Morgan","Redneck Yacht Club",TRUE,"Johnson",1
"Craig Morgan","That's What I Love About Sunday",TRUE,"Baby",1
"Craig Morgan","This Ole Boy",FALSE,"Ford",1
"Craig Morgan","Tough",TRUE,"Grace",1
"Crazy Town","Butterfly",TRUE,"Nancy",1
"Cream","Anyone For Tennis",FALSE,"Bentley",1
"Crime Mob Featuring Lil Scrappy","Knuck If You Buck",TRUE,"Johnny",1
"Crucial Conflict","Hay",TRUE,"Jesus",1
"Crystal Gayle","Half The Way",TRUE,"Crystal",1
"Crystal Gayle","When I Dream",FALSE,"Paris",1
"Culture Club","It's A Miracle",TRUE,"Monroe",1
"Cypress Hill","Dr. Greenthumb",TRUE,"Jed",1
"Cypress Hill","Insane In The Brain",TRUE,"Louie",1
"D-12","Purple Hills",TRUE,"Christopher",1
"D.R.A.M. Featuring Lil Yachty","Broccoli",FALSE,"Alfredo",1
"D12","Purple Hills",TRUE,"Christopher",1
"D4L","Betcha Can't Do It Like Me",TRUE,"Buck",1
"Da Brat","Funkdafied",TRUE,"Baby",1
"Da Brat","Sittin On Top Of The World",FALSE,"Benjamin",1
"Da Brat","Sittin On Top Of The World",TRUE,"Ellie",1
"Da Brat","Sittin' On Top Of The World",FALSE,"Benjamin",1
"Da Brat","Sittin' On Top Of The World",TRUE,"Ellie",1
"Daddy Yankee","Like You",TRUE,"Bonnie",1
"Daddy Yankee Featuring Fergie","Impacto",FALSE,"Dallas",1
"Daddy Yankee Featuring Fergie","Impacto",TRUE,"Raymond",1
"Dae Dae","Wat U Mean (Aye, Aye, Aye)",TRUE,"Clifford",1
"Daisy Dee","Crazy",TRUE,"Daisy",1
"Dan Fogelberg","Go Down Easy",TRUE,"Linda",1
"Dan Fogelberg","Leader Of The Band",FALSE,"Paul",1
"Dan Fogelberg","Part Of The Plan",FALSE,"Eden",1
"Dana","As We Lay",FALSE,"Autumn",1
"Danielle Bradbery","Maybe It Was Memphis",FALSE,"Melody",1
"Danielle Bradbery","Maybe It Was Memphis",TRUE,"Williams",1
"Danity Kane","Damaged",TRUE,"Baby",1
"Darius Rucker","Alright",TRUE,"Patsy",1
"Darlene Love","All Alone On Christmas (From \Home Alone 2\"")""",FALSE,"John",1
"Darlene Love","All Alone On Christmas (From \Home Alone 2\"")""",TRUE,"Baby",1
"Darryl Worley","Awful, Beautiful Life",TRUE,"Michael",1
"Darryl Worley","If Something Should Happen",TRUE,"Catherine",1
"Daryl Hall  John Oates","Downtown Life",TRUE,"Lou",1
"Daryl Hall  John Oates","She's Gone",TRUE,"Charlie",1
"Daryl Hall  John Oates","So Close",TRUE,"Baby",1
"Das EFX","Freakit",FALSE,"Boston",1
"Das EFX","Freakit",TRUE,"Samantha",1
"Das EFX","They Want EFX",FALSE,"Brooklyn",1
"Das EFX","They Want EFX",TRUE,"Duke",1
"Daughtry","Waiting For Superman",TRUE,"Lois",1
"Dave Dudley","Six Days On The Road",TRUE,"George",1
"David Banner","Play",TRUE,"Billie Jean",1
"David Banner Featuring Chris Brown","Get Like Me",FALSE,"Winter",1
"David Banner Featuring Chris Brown","Get Like Me",TRUE,"Frankie",1
"David Banner Featuring Lil' Flip","Like A Pimp",FALSE,"Cali",1
"David Bowie","China Girl",TRUE,"Marlon",1
"David Bowie","Young Americans",FALSE,"Heaven",1
"David Gray","Babylon",FALSE,"London",1
"David Guetta Featuring Flo Rida & Nicki Minaj","Where Them Girls At",FALSE,"Chanel",1
"David Guetta Featuring Jennifer Hudson","Night Of Your Life",TRUE,"Baby",1
"David Lee Murphy","Loco",TRUE,"Joe",1
"David Lee Roth","Stand Up",TRUE,"Monroe",1
"David Lee Roth","That's Life",FALSE,"June",1
"David Ruffin","My Whole World Ended (The Moment You Left Me)",TRUE,"Baby",1
"De La Soul","Breakadawn",TRUE,"Muhammad",1
"Deana Carter","We Danced Anyway",TRUE,"Baby",1
"Debbie Gibson","Shake Your Love",TRUE,"Baby",1
"Debbie Harry","French Kissin",FALSE,"Paris",1
"Debelah Morgan","Dance With Me",TRUE,"Baby",1
"Dee Dee Sharp","Mashed Potato Time",TRUE,"Baby",1
"Deep Purple","Knocking At Your Back Door",FALSE,"Austin",1
"Deep Purple","Smoke On The Water",FALSE,"Geneva",1
"Deep Purple","Smoke On The Water",TRUE,"Claude",1
"Def Leppard","Armageddon It",TRUE,"Steve",1
"Def Leppard","Hysteria",TRUE,"Baby",1
"Def Leppard","Let's Get Rocked",FALSE,"Heaven",1
"Def Leppard","Rocket",TRUE,"Benny",1
"Def Leppard","Stand Up (Kick Love Into Motion)",TRUE,"Baby",1
"DeJ Loaf","No Fear",FALSE,"Paris",1
"DeJ Loaf","Try Me",TRUE,"Alicia",1
"DeJ Loaf Featuring Big Sean","Back Up",FALSE,"Belle",1
"DeJ Loaf Featuring Big Sean","Back Up",TRUE,"Juan",1
"Del Reeves","Girl On The Billboard",FALSE,"Louis",1
"Del Shannon","Hey! Little Girl",TRUE,"Joe",1
"Delbert McClinton","Shotgun Rider",TRUE,"Baby",1
"Demi Lovato","Get Back",TRUE,"Baby",1
"Demi Lovato","Heart Attack",TRUE,"Ken",1
"Demi Lovato","Let It Go",TRUE,"Heaven",1
"Demi Lovato Featuring Cher Lloyd","Really Don't Care",TRUE,"Demi",1
"Demi Lovato Featuring Jonas Brothers","On The Line",TRUE,"Baby",1
"Deodato","Rhapsody In Blue",TRUE,"Baby",1
"Depeche Mode","Dream On",TRUE,"Heaven",1
"Descendants 2 Cast","It's Goin' Down",TRUE,"Ben",1
"Desiigner","Tiimmy Turner",TRUE,"Ali",1
"Destiny's Child","Jumpin', Jumpin'",FALSE,"Armani",1
"Destiny's Child","Soldier",TRUE,"Kelly",1
"Destiny's Child Featuring T.I. & Lil Wayne","Soldier",TRUE,"Kelly",1
"Dia Frampton","Heartless",TRUE,"Baby",1
"Diana Ross","One Love In My Lifetime",TRUE,"Adam",1
"Diddy Featuring Nicole Scherzinger","Come To Me",FALSE,"Paris",1
"Dierks Bentley","Am I The Only One",FALSE,"Franklin",1
"Dierks Bentley","Am I The Only One",TRUE,"Ray",1
"Dierks Bentley","Say You Do",TRUE,"Baby",1
"Dierks Bentley","Up On The Ridge",TRUE,"Jake",1
"Dierks Bentley","What Was I Thinkin'",TRUE,"Becky",1
"Dierks Bentley Featuring Brothers Osborne","Burning Man",FALSE,"Joshua",1
"Diggy Featuring Jeremih","Do It Like You",TRUE,"Marvin",1
"Dilated Peoples Featuring Kanye West","This Way",TRUE,"Clint",1
"Dion","The Wanderer",TRUE,"Janie",1
"Dionne Warwick","Trains And Boats And Planes",FALSE,"Paris",1
"Dire Straits","Sultans Of Swing",FALSE,"London",1
"Dire Straits","Sultans Of Swing",TRUE,"Dixie",1
"Disturbed","Inside The Fire",FALSE,"Heaven",1
"Divine","Lately",TRUE,"Baby",1
"Dixie Chicks","If I Fall You're Going Down With Me",TRUE,"Baby",1
"Dixie Chicks","There's Your Trouble",TRUE,"John",1
"DJ Drama Featuring Wale, Tyga & Roscoe Dash","So Many Girls",TRUE,"Serena",1
"DJ ESCO Featuring Future & Lil Uzi Vert","Too Much Sauce",TRUE,"Shaquille",1
"DJ Khaled Feat. Akon, Plies, Young Jeezy, Rick Ross, Ace Hood, Trick Daddy & Lil' Boosie","Out Here Grindin",FALSE,"Cali",1
"DJ Khaled Feat. Akon, Plies, Young Jeezy, Rick Ross, Ace Hood, Trick Daddy & Lil' Boosie","Out Here Grindin",TRUE,"Ace",1
"DJ Khaled Featuring Beyonce & JAY Z","Shining",FALSE,"Mercedes",1
"DJ Khaled Featuring Beyonce & JAY Z","Shining",TRUE,"Ace",1
"DJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright","Holy Key",FALSE,"Don",1
"DJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright","Holy Key",TRUE,"Bobby",1
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean","How Many Times",FALSE,"Catalina",1
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean","How Many Times",TRUE,"Billie Jean",1
"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne","Take It To The Head",TRUE,"Jason",1
"DJ Khaled Featuring Drake","To The Max",TRUE,"Gus",1
"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","I'm On One",FALSE,"London",1
"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","I'm On One",TRUE,"Andre",1
"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","No New Friends",TRUE,"James",1
"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","No New Friends (SFTB Remix)",TRUE,"James",1
"DJ Khaled Featuring Jay Z & Future","I Got The Keys",FALSE,"Beverly",1
"DJ Khaled Featuring Jay Z & Future","I Got The Keys",TRUE,"Josh",1
"DJ Khaled Featuring JAY Z & Future","I Got The Keys",FALSE,"Beverly",1
"DJ Khaled Featuring JAY Z & Future","I Got The Keys",TRUE,"Josh",1
"DJ Khaled Featuring JAY Z, Future & B","Top Off",TRUE,"Georgie",1
"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo","No Brainer",TRUE,"Ben",1
"DJ Khaled Featuring Kanye West & Rick Ross","I Wish You Would",TRUE,"Frank",1
"DJ Khaled Featuring Rick Ross, Plies, Lil Wayne & T-Pain","Welcome To My Hood",TRUE,"Monique",1
"DJ Khaled Featuring Rihanna & Bryson Tiller","Wild Thoughts",TRUE,"Bobby",1
"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross","All I Do Is Win",FALSE,"Royce",1
"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross","All I Do Is Win",TRUE,"Al",1
"DJ Khaled Featuring T.I. Akon, Rick Ross, Fat Joe. Lil' Wayne & Baby","We Takin' Over",TRUE,"Junior",1
"DJ Kool","Let Me Clear My Throat",TRUE,"Charlie",1
"DJ Snake & AlunaGeorge","You Know You Like It",TRUE,"Baby",1
"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B","Taki Taki",FALSE,"Chanel",1
"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B","Taki Taki",TRUE,"Adele",1
"Dolly Parton","Save The Last Dance For Me",TRUE,"Baby",1
"Don Covay & The Goodtimers","Mercy, Mercy",TRUE,"Don",1
"Don Henley","New York Minute",TRUE,"Baby",1
"Don Henley","Not Enough Love In The World",TRUE,"Heaven",1
"Don Williams","I Believe In You",TRUE,"Robin",1
"Donald Fagen","I.g.y. (what A Beautiful World)",FALSE,"Paris",1
"Donna Fargo","Little Girl Gone",TRUE,"Charlie",1
"Donna Summer","The Wanderer",TRUE,"Alice",1
"Donna Summer","The Woman In Me",TRUE,"Baby",1
"Donny Osmond","The Twelfth Of Never",FALSE,"April",1
"Dorothy Moore","Misty Blue",FALSE,"Heaven",1
"Dorothy Moore","Misty Blue",TRUE,"Baby",1
"Dr. Dre","Let Me Ride",FALSE,"Martin",1
"Dr. Dre","Let Me Ride",TRUE,"Jack",1
"Dr. Dre Featuring Eminem","Forgot About Dre",FALSE,"Mercedes",1
"Dr. Dre Featuring Eminem","Forgot About Dre",TRUE,"Hailie",1
"Dr. Hook","Girls Can Get It",TRUE,"Adam",1
"Dr. Hook","That Didn't Hurt Too Bad",TRUE,"Baby",1
"Dr. Hook","The Millionaire",TRUE,"Elvis",1
"Drake","10 Bands",FALSE,"Carolina",1
"Drake","10 Bands",TRUE,"Diana",1
"Drake","2019-03-14",TRUE,"Billie Jean",1
"Drake","30 For 30 Freestyle",FALSE,"Mercedes",1
"Drake","30 For 30 Freestyle",TRUE,"Eli",1
"Drake","6 God",FALSE,"Bentley",1
"Drake","8 Out Of 10",TRUE,"Max",1
"Drake","9 AM In Dallas",FALSE,"Essence",1
"Drake","9 AM In Dallas",TRUE,"Chris",1
"Drake","Back To Back",TRUE,"Jordan",1
"Drake","Blem",TRUE,"Virginia",1
"Drake","Blue Tint",TRUE,"Mario",1
"Drake","Can't Have Everything",FALSE,"America",1
"Drake","Can't Have Everything",TRUE,"Drake",1
"Drake","Charged Up",TRUE,"Corey",1
"Drake","Childs Play",FALSE,"Chanel",1
"Drake","Childs Play",TRUE,"Drake",1
"Drake","Come Thru",TRUE,"Baby",1
"Drake","Diplomatic Immunity",TRUE,"Baby",1
"Drake","Do Not Disturb",TRUE,"Ian",1
"Drake","Elevate",TRUE,"Aria",1
"Drake","Energy",FALSE,"Kennedy",1
"Drake","Energy",TRUE,"Wayne",1
"Drake","Final Fantasy",TRUE,"Drake",1
"Drake","Free Smoke",FALSE,"Hilton",1
