"artist","person","name","names","songs"
"Lil  Troy Featuring Yungsta, Fat Pat, Lil  Will, Hawk, Big T",TRUE,"David",1,1
"Lil  Troy Featuring Yungsta, Fat Pat, Lil  Will, Hawk, Big T",TRUE,"Ike",1,1
"Lil  Troy Featuring Yungsta, Fat Pat, Lil  Will, Hawk, Big T",TRUE,"Lorenzo",1,1
"Lil  Troy Featuring Yungsta, Fat Pat, Lil  Will, Hawk, Big T",TRUE,"Pat",1,1
"Lil  Troy Featuring Yungsta, Fat Pat, Lil  Will, Hawk, Big T",TRUE,"Ruby",1,1
"Lil  Troy Featuring Yungsta, Fat Pat, Lil  Will, Hawk, Big T",TRUE,"Scott",1,1
"Lil  Troy Featuring Yungsta, Fat Pat, Lil  Will, Hawk, Big T",TRUE,"Will",1,1
"Lil  Wayne Featuring Juvenile",TRUE,"Eddie",1,1
"Lil  Wayne Featuring Juvenile",TRUE,"Wayne",1,1
"Lil  Zane Featuring 112",TRUE,"Chris",1,1
"Lil Baby",FALSE,"Royce",2,6
"Lil Baby",TRUE,"Baby",1,6
"Lil Baby",TRUE,"Bernice",1,6
"Lil Baby",TRUE,"Chris",1,6
"Lil Baby",TRUE,"Dee",1,6
"Lil Baby",TRUE,"Deja",1,6
"Lil Baby",TRUE,"Drake",1,6
"Lil Baby",TRUE,"Era",1,6
"Lil Baby",TRUE,"Frank",1,6
"Lil Baby",TRUE,"Jim",1,6
"Lil Baby",TRUE,"Mike",1,6
"Lil Baby & Drake",FALSE,"Mercedes",1,1
"Lil Baby & Drake",TRUE,"Baby",1,1
"Lil Baby & Drake",TRUE,"Brady",1,1
"Lil Baby & Drake",TRUE,"Drake",1,1
"Lil Baby & Drake",TRUE,"Sadie",1,1
"Lil Baby & Gunna",FALSE,"Bentley",1,3
"Lil Baby & Gunna",FALSE,"Christian",1,3
"Lil Baby & Gunna",FALSE,"Mercedes",1,3
"Lil Baby & Gunna",TRUE,"Baby",1,3
"Lil Baby & Gunna",TRUE,"Jordan",1,3
"Lil Baby & Gunna",TRUE,"Keisha",1,3
"Lil Baby & Gunna",TRUE,"Marlo",1,3
"Lil Baby & Gunna",TRUE,"Tom",1,3
"Lil Baby & Gunna Featuring Drake",FALSE,"Chanel",1,1
"Lil Baby & Gunna Featuring Drake",FALSE,"Dallas",1,1
"Lil Baby & Gunna Featuring Drake",FALSE,"Milan",1,1
"Lil Baby & Gunna Featuring Drake",TRUE,"Baby",1,1
"Lil Baby & Gunna Featuring Drake",TRUE,"Kevin",1,1
"Lil Baby & Gunna Featuring Drake",TRUE,"Virgil",1,1
"Lil Baby & Gunna Featuring Lil Durk & NAV",FALSE,"Chanel",1,1
"Lil Baby & Gunna Featuring Lil Durk & NAV",FALSE,"Louis",1,1
"Lil Baby & Gunna Featuring Lil Durk & NAV",TRUE,"Alexander",1,1
"Lil Baby & Gunna Featuring Lil Durk & NAV",TRUE,"Baby",1,1
"Lil Baby Featuring Gunna",FALSE,"Chanel",1,1
"Lil Baby Featuring Gunna & Lil Uzi Vert",TRUE,"Baby",1,1
"Lil Baby Featuring Gunna & Lil Uzi Vert",TRUE,"Jordan",1,1
"Lil Baby Featuring Meek Mill",FALSE,"Bentley",1,1
"Lil Baby Featuring Meek Mill",FALSE,"Chanel",1,1
"Lil Baby Featuring Meek Mill",TRUE,"Baby",1,1
"Lil Baby Featuring Meek Mill",TRUE,"Richard",1,1
"Lil Bow Wow",TRUE,"Eve",1,2
"Lil Bow Wow",TRUE,"Jada",1,2
"Lil Bow Wow",TRUE,"Janet",1,2
"Lil Bow Wow",TRUE,"Mary",1,2
"Lil Bow Wow",TRUE,"Mickey",1,2
"Lil Bow Wow",TRUE,"Todd",1,2
"Lil Dicky Featuring Chris Brown",TRUE,"Chris",1,1
"Lil Dicky Featuring Chris Brown",TRUE,"Ed",1,1
"Lil Dicky Featuring Chris Brown",TRUE,"Kendall",1,1
"Lil Dicky Featuring Fetty Wap & Rich Homie Quan",FALSE,"Cali",1,1
"Lil Dicky Featuring Fetty Wap & Rich Homie Quan",FALSE,"Louie",1,1
"Lil Dicky Featuring Fetty Wap & Rich Homie Quan",FALSE,"May",1,1
"Lil Dicky Featuring Fetty Wap & Rich Homie Quan",TRUE,"Ben",1,1
"Lil Dicky Featuring Fetty Wap & Rich Homie Quan",TRUE,"Dave",1,1
"Lil Dicky Featuring Fetty Wap & Rich Homie Quan",TRUE,"Greg",1,1
"Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ",TRUE,"Jon",1,1
"Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ",TRUE,"Sean Paul",1,1
"Lil Jon Featuring Tyga",FALSE,"Jose",1,1
"Lil Jon Featuring Tyga",TRUE,"Nicki",1,1
"Lil Mama",TRUE,"Dean",1,1
"Lil Mama",TRUE,"Mac",1,1
"Lil Mosey",TRUE,"Dee",1,1
"Lil Pump",TRUE,"Baby",1,1
"Lil Pump Featuring Lil Wayne",TRUE,"Billie Jean",1,1
"Lil Pump Featuring Lil Wayne",TRUE,"Dwayne",1,1
"Lil Pump Featuring Lil Wayne",TRUE,"Kim",1,1
"Lil Rob",TRUE,"Baby",1,1
"Lil Rob",TRUE,"Rob",1,1
"Lil Scrappy Featuring Young Buck",FALSE,"Bentley",1,1
"Lil Scrappy Featuring Young Buck",FALSE,"Cristal",1,1
"Lil Skies",TRUE,"Danny",2,2
"Lil Skies Featuring Landon Cube",FALSE,"Mary Jane",1,1
"Lil Skies Featuring Landon Cube",TRUE,"Johnny",1,1
"Lil Uzi Vert",FALSE,"Harley",1,8
"Lil Uzi Vert",TRUE,"Ariel",1,8
"Lil Uzi Vert",TRUE,"Baby",1,8
"Lil Uzi Vert",TRUE,"Brittany",1,8
"Lil Uzi Vert",TRUE,"Chris",1,8
"Lil Uzi Vert",TRUE,"Corbin",1,8
"Lil Uzi Vert",TRUE,"Drake",1,8
"Lil Uzi Vert",TRUE,"Frank",1,8
"Lil Uzi Vert",TRUE,"Gerald",1,8
"Lil Uzi Vert",TRUE,"Jared",1,8
"Lil Uzi Vert",TRUE,"Jay",1,8
"Lil Uzi Vert",TRUE,"Jesus",1,8
"Lil Uzi Vert",TRUE,"Leonardo",1,8
"Lil Uzi Vert",TRUE,"Lindsay",1,8
"Lil Uzi Vert",TRUE,"Rey",1,8
"Lil Uzi Vert",TRUE,"Richard",1,8
"Lil Uzi Vert",TRUE,"Rick",1,8
"Lil Uzi Vert",TRUE,"Steve",1,8
"Lil Uzi Vert",TRUE,"Vivienne",1,8
"Lil Uzi Vert Featuring Nicki Minaj",TRUE,"Rick",1,1
"Lil Uzi Vert Featuring Pharrell Williams",FALSE,"Carlton",1,1
"Lil Uzi Vert Featuring Pharrell Williams",FALSE,"Chanel",1,1
"Lil Uzi Vert Featuring Pharrell Williams",TRUE,"Will",1,1
"Lil Uzi Vert Featuring The Weeknd",TRUE,"Gilbert",1,1
"Lil Wayne",FALSE,"America",1,23
"Lil Wayne",FALSE,"Bentley",1,23
"Lil Wayne",FALSE,"Heaven",1,23
"Lil Wayne",FALSE,"Marvel",1,23
"Lil Wayne",FALSE,"Reggie",1,23
"Lil Wayne",TRUE,"Adam",1,21
"Lil Wayne",TRUE,"Andre",1,21
"Lil Wayne",TRUE,"Andy",1,21
"Lil Wayne",TRUE,"Ashton",1,21
"Lil Wayne",TRUE,"Baby",5,21
"Lil Wayne",TRUE,"Bart",1,21
"Lil Wayne",TRUE,"Bill",1,21
"Lil Wayne",TRUE,"Bob",1,21
"Lil Wayne",TRUE,"Bobby",1,21
"Lil Wayne",TRUE,"Brittany",1,21
"Lil Wayne",TRUE,"Bruce",1,21
"Lil Wayne",TRUE,"Carter",2,21
"Lil Wayne",TRUE,"Danny",1,21
"Lil Wayne",TRUE,"Dennis",1,21
"Lil Wayne",TRUE,"Don",1,21
"Lil Wayne",TRUE,"Dwayne",1,21
"Lil Wayne",TRUE,"Edward",1,21
"Lil Wayne",TRUE,"Floyd",1,21
"Lil Wayne",TRUE,"Gwen",1,21
"Lil Wayne",TRUE,"Helen",1,21
"Lil Wayne",TRUE,"Ivan",1,21
"Lil Wayne",TRUE,"Jay",1,21
"Lil Wayne",TRUE,"Jesus",1,21
"Lil Wayne",TRUE,"Jordan",1,21
"Lil Wayne",TRUE,"June",1,21
"Lil Wayne",TRUE,"Junior",1,21
"Lil Wayne",TRUE,"Kevin",1,21
"Lil Wayne",TRUE,"Lawrence",1,21
"Lil Wayne",TRUE,"Leroy",1,21
"Lil Wayne",TRUE,"Mac",1,21
"Lil Wayne",TRUE,"Mack",1,21
"Lil Wayne",TRUE,"Martin",1,21
"Lil Wayne",TRUE,"Mike",2,21
"Lil Wayne",TRUE,"Nina",1,21
"Lil Wayne",TRUE,"Orville",1,21
"Lil Wayne",TRUE,"Pete",1,21
"Lil Wayne",TRUE,"Peter",1,21
"Lil Wayne",TRUE,"Peyton",1,21
"Lil Wayne",TRUE,"Ralph",1,21
"Lil Wayne",TRUE,"Richard",1,21
"Lil Wayne",TRUE,"Ricky",1,21
"Lil Wayne",TRUE,"Ronald",1,21
"Lil Wayne",TRUE,"Sam",1,21
"Lil Wayne",TRUE,"Samuel",1,21
"Lil Wayne",TRUE,"Scott",1,21
"Lil Wayne",TRUE,"Shawn",1,21
"Lil Wayne",TRUE,"Steve",1,21
"Lil Wayne",TRUE,"Stuart",1,21
"Lil Wayne",TRUE,"Tommy",1,21
"Lil Wayne",TRUE,"Tony",2,21
"Lil Wayne",TRUE,"Wayne",7,21
"Lil Wayne",TRUE,"Willie",1,21
"Lil Wayne Featuring Ashanti & Mack Maine",TRUE,"Ashanti",1,1
"Lil Wayne Featuring Ashanti & Mack Maine",TRUE,"Carter",1,1
"Lil Wayne Featuring Bobby Valentino",TRUE,"Bobby",1,1
"Lil Wayne Featuring Bobby Valentino",TRUE,"Rodney",1,1
"Lil Wayne Featuring Bruno Mars",TRUE,"Wayne",1,1
"Lil Wayne Featuring Cory Gunz",TRUE,"Patricia",1,1
"Lil Wayne Featuring Cory Gunz",TRUE,"Tammy",1,1
"Lil Wayne Featuring Detail",TRUE,"Mack",1,1
"Lil Wayne Featuring Detail",TRUE,"Stewart",1,1
"Lil Wayne Featuring Drake",FALSE,"Houston",1,4
"Lil Wayne Featuring Drake",TRUE,"Baby",2,4
"Lil Wayne Featuring Drake",TRUE,"Britney",1,4
"Lil Wayne Featuring Drake",TRUE,"Drake",2,4
"Lil Wayne Featuring Drake",TRUE,"India",1,4
"Lil Wayne Featuring Drake",TRUE,"Jesse",1,4
"Lil Wayne Featuring Drake",TRUE,"Kane",1,4
"Lil Wayne Featuring Drake",TRUE,"Karma",1,4
"Lil Wayne Featuring Drake",TRUE,"Mack",1,4
"Lil Wayne Featuring Drake",TRUE,"Marley",1,4
"Lil Wayne Featuring Drake",TRUE,"Michael",1,4
"Lil Wayne Featuring Drake",TRUE,"Paul",1,4
"Lil Wayne Featuring Drake",TRUE,"Ray",1,4
"Lil Wayne Featuring Drake",TRUE,"Wayne",3,4
"Lil Wayne Featuring Drake & Future",TRUE,"Baby",1,1
"Lil Wayne Featuring Drake & Jadakiss",TRUE,"Drake",1,1
"Lil Wayne Featuring Drake & Jadakiss",TRUE,"Griffin",1,1
"Lil Wayne Featuring Drake & Jadakiss",TRUE,"Wayne",1,1
"Lil Wayne Featuring John Legend",TRUE,"Baby",1,1
"Lil Wayne Featuring John Legend",TRUE,"Lorena",1,1
"Lil Wayne Featuring Kendrick Lamar",TRUE,"Ashley",1,1
"Lil Wayne Featuring Kendrick Lamar",TRUE,"Britney",1,1
"Lil Wayne Featuring Kendrick Lamar",TRUE,"Kendrick",1,1
"Lil Wayne Featuring Kendrick Lamar",TRUE,"Liz",1,1
"Lil Wayne Featuring Kendrick Lamar",TRUE,"Mona Lisa",1,1
"Lil Wayne Featuring Kendrick Lamar",TRUE,"Wayne",1,1
"Lil Wayne Featuring Nicki Minaj",TRUE,"Baby",2,2
"Lil Wayne Featuring Nicki Minaj",TRUE,"Barbra",1,2
"Lil Wayne Featuring Nicki Minaj",TRUE,"Paul",1,2
"Lil Wayne Featuring Nicki Minaj",TRUE,"Wayne",1,2
"Lil Wayne Featuring Nivea",TRUE,"Michael",1,1
"Lil Wayne Featuring Reginae Carter",TRUE,"Nancy",1,1
"Lil Wayne Featuring Reginae Carter",TRUE,"Tina",1,1
"Lil Wayne Featuring Rick Ross",FALSE,"Louis",1,1
"Lil Wayne Featuring Rick Ross",TRUE,"Baby",1,1
"Lil Wayne Featuring Rick Ross",TRUE,"Chiquita",1,1
"Lil Wayne Featuring Rick Ross",TRUE,"Esther",1,1
"Lil Wayne Featuring Rick Ross",TRUE,"John",1,1
"Lil Wayne Featuring Rick Ross",TRUE,"Jordan",1,1
"Lil Wayne Featuring Shanell AKA SNL",FALSE,"Royce",1,1
"Lil Wayne Featuring Static Major",TRUE,"Hilary",1,1
"Lil Wayne Featuring T-Pain",TRUE,"Wayne",2,2
"Lil Wayne Featuring Travis Scott",TRUE,"Carter",1,1
"Lil Wayne Featuring Travis Scott",TRUE,"Michael",1,1
"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",TRUE,"Wayne",1,1
"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic, Ty Dolla $ign & X Ambassadors",TRUE,"Wayne",1,1
"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic, Ty Dolla $ign Featuring X Ambassadors",TRUE,"Wayne",1,1
"Lil Yachty Featuring Juice WRLD",FALSE,"Lexus",1,1
"Lil Yachty Featuring Juice WRLD",TRUE,"Alexis",1,1
"Lil Yachty Featuring Juice WRLD",TRUE,"Drake",1,1
"Lil Yachty Featuring Juice WRLD",TRUE,"Earl",1,1
"Lil Yachty Featuring Juice WRLD",TRUE,"Peter",1,1
"Lil Yachty Featuring Migos",FALSE,"Tommy",1,1
"Lil Yachty Featuring Migos",TRUE,"Chris",1,1
"Lil Yachty Featuring Migos",TRUE,"Eddie",1,1
"Lil Yachty Featuring Migos",TRUE,"Freddy",1,1
"Lil Yachty Featuring Migos",TRUE,"Ricky",1,1
"Lil Yachty Featuring Migos",TRUE,"Rudolph",1,1
"Lil Yachty Featuring Migos",TRUE,"Ruth",1,1
"Lil Yachty Featuring NBA YoungBoy",TRUE,"Baby",1,1
"Lil Yachty Featuring NBA YoungBoy",TRUE,"Mike",1,1
"Lil Yachty Featuring Playboi Carti",FALSE,"Christian",1,1
"Lil Yachty Featuring Playboi Carti",TRUE,"Cash",1,1
"Lil Yachty Featuring Playboi Carti",TRUE,"Mike",1,1
"Lil Yachty Featuring Playboi Carti",TRUE,"Tyson",1,1
"Lil Yachty Featuring Trippie Redd",FALSE,"Bentley",1,1
"Lil' Flip Featuring Lea",FALSE,"Bentley",1,1
"Lil' Flip Featuring Lea",TRUE,"Lea",1,1
"Lil' Flip Featuring Lea",TRUE,"Sunshine",1,1
"Lil' Kim",FALSE,"Boston",1,1
"Lil' Kim",FALSE,"Brooklyn",1,1
"Lil' Kim",FALSE,"Kingston",1,1
"Lil' Kim",FALSE,"Louis",1,1
"Lil' Kim",FALSE,"Rico",1,1
"Lil' Kim",TRUE,"Janet",1,1
"Lil' Kim Featuring Mr. Cheeks",FALSE,"Brooklyn",1,1
"Lil' Kim Featuring Mr. Cheeks",TRUE,"Kim",1,1
"Lil' Kim Featuring Mr. Cheeks",TRUE,"Tim",1,1
"Lil' Kim Featuring Puff Daddy",FALSE,"Mac",1,1
"Lil' Kim Featuring Puff Daddy",FALSE,"Mercedes",1,1
"Lil' Kim Featuring Puff Daddy",TRUE,"Adina",1,1
"Lil' Kim Featuring Puff Daddy",TRUE,"Demi",1,1
"Lil' Kim Featuring Puff Daddy",TRUE,"Diane",1,1
"Lil' Kim Featuring Puff Daddy",TRUE,"Ivana",1,1
"Lil' Kim Featuring Puff Daddy",TRUE,"John Paul",1,1
"Lil' Kim Featuring Puff Daddy",TRUE,"Kim",1,1
"Lil' Mo",TRUE,"Baby",1,1
"Lil' Wayne",TRUE,"Baby",1,1
"Lil' Wayne",TRUE,"Jordan",1,1
"Lil' Wayne",TRUE,"Peyton",1,1
"Lil' Wayne",TRUE,"Sam",1,1
"Lil' Wayne Featuring Juvenile & B.G.",TRUE,"Eddie",1,1
"Lil' Wayne Featuring Juvenile & B.G.",TRUE,"Wayne",1,1
"Limp Bizkit Featuring Method Man",TRUE,"Elmer",1,1
"Limp Bizkit Featuring Method Man",TRUE,"John",1,1
"Limp Bizkit Featuring Method Man",TRUE,"Mia",1,1
"Lindsey Buckingham",TRUE,"Jack",1,1
"Lionel Richie",TRUE,"Baby",3,4
"Lionel Richie",TRUE,"Penny",1,4
"Lita Ford",TRUE,"Baby",1,1
"Little Big Town",TRUE,"Baby",1,2
"Little Big Town",TRUE,"Jesus",1,2
"Little Milton",TRUE,"Baby",2,2
"Little Milton",TRUE,"Mona Lisa",1,2
"Little Richard",FALSE,"Heaven",1,3
"Little Richard",TRUE,"Baby",1,2
"Little Richard",TRUE,"Lucinda",1,2
"Little River Band",TRUE,"Baby",1,2
"Little River Band",TRUE,"Glen",1,2
"Living Colour",TRUE,"Joseph",1,1
"Living Colour",TRUE,"Kennedy",1,1
"Liz Phair",TRUE,"Baby",1,1
"LL Cool J",TRUE,"Angela",1,2
"LL Cool J",TRUE,"Baby",2,2
"LL Cool J",TRUE,"Bobby",1,2
"LL Cool J",TRUE,"Lisa",1,2
"LL Cool J",TRUE,"Pamela",1,2
"LL Cool J",TRUE,"Renee",1,2
"Lloyd",TRUE,"Frankie",1,2
"Lloyd",TRUE,"Romeo",1,2
"Lloyd Banks",TRUE,"Lloyd",1,1
"Lloyd Banks Featuring Juelz Santana",FALSE,"Bentley",1,1
"Lloyd Banks Featuring Juelz Santana",FALSE,"Louie",1,1
"Lloyd Banks Featuring Juelz Santana",FALSE,"Rose",1,1
"Lloyd Banks Featuring Juelz Santana",TRUE,"Baby",1,1
"Lloyd Banks Featuring Juelz Santana",TRUE,"Becky",1,1
"Lloyd Banks Featuring Juelz Santana",TRUE,"Christina",1,1
"Lloyd Banks Featuring Juelz Santana",TRUE,"Kobe",1,1
"Lloyd Banks Featuring Juelz Santana",TRUE,"Ruben",1,1
"Lloyd Banks Featuring Juelz Santana",TRUE,"Tom",1,1
"Lloyd Featuring Andre 3000 & Lil Wayne",TRUE,"Baby",1,1
"Lloyd Featuring Ashanti",FALSE,"Georgia",1,1
"Lloyd Featuring Ashanti",TRUE,"Baby",1,1
"Lloyd Price",TRUE,"Billy",1,2
"Lloyd Price",TRUE,"Johnny",1,2
"Lloyd Price",TRUE,"Lee",1,2
"LMFAO",TRUE,"Baby",1,2
"LMFAO",TRUE,"Bruce",1,2
"LMFAO Featuring Lil Jon",TRUE,"Jon",1,1
"Lobo",FALSE,"Georgia",1,4
"Lobo",FALSE,"Paul",1,4
"Lobo",TRUE,"Baby",3,3
"Lobo",TRUE,"James",1,3
"Lobo",TRUE,"Mario",1,3
"Lobo",TRUE,"Tony",1,3
"LoCash",TRUE,"Baby",1,1
"Logic",TRUE,"Anthony",1,7
"Logic",TRUE,"Barry",1,7
"Logic",TRUE,"Bobby",5,7
"Logic",TRUE,"Cole",1,7
"Logic",TRUE,"David",1,7
"Logic",TRUE,"Elijah",1,7
"Logic",TRUE,"Elton",1,7
"Logic",TRUE,"Harry",1,7
"Logic",TRUE,"Katy",1,7
"Logic",TRUE,"Kenny",1,7
"Logic",TRUE,"Kevin",1,7
"Logic",TRUE,"Paul",1,7
"Logic",TRUE,"Perry",1,7
"Logic Featuring Big Sean",FALSE,"Virginia",1,1
"Logic Featuring Big Sean",TRUE,"Jaden",1,1
"Logic Featuring Big Sean",TRUE,"Jay",1,1
"Logic Featuring Big Sean",TRUE,"Phil",1,1
"Logic Featuring Big Sean",TRUE,"Sean Don",1,1
"Logic Featuring Damian Lemar Hudson",FALSE,"Christian",1,1
"Logic Featuring Damian Lemar Hudson",TRUE,"Felicia",1,1
"Logic Featuring Damian Lemar Hudson",TRUE,"Jesus",1,1
"Logic Featuring Damian Lemar Hudson",TRUE,"Keisha",1,1
"Logic Featuring Damian Lemar Hudson",TRUE,"Martin",1,1
"Logic Featuring Damian Lemar Hudson",TRUE,"Mona Lisa",1,1
"Logic Featuring Ryan Tedder",TRUE,"Ryan",1,1
"Logic Featuring Wiz Khalifa",FALSE,"Mary Jane",1,1
"Logic Featuring Wiz Khalifa",TRUE,"Taylor",1,1
"Logic Featuring Young Sinatra",FALSE,"Mary Jane",1,1
"Logic Featuring Young Sinatra",TRUE,"Bobby",1,1
"Logic Featuring Young Sinatra",TRUE,"Jessica",1,1
"Logic Featuring Young Sinatra",TRUE,"Jim",1,1
"Logic Featuring Young Sinatra",TRUE,"John",1,1
"Logic Featuring Young Sinatra",TRUE,"Peter",1,1
"Lonestar",TRUE,"Amy",1,10
"Lonestar",TRUE,"Baby",6,10
"Lonestar",TRUE,"Barney",1,10
"Lonestar",TRUE,"Bobby",1,10
"Lonestar",TRUE,"Caroline",1,10
"Lonestar",TRUE,"Elvis",1,10
"Lonestar",TRUE,"Jill",1,10
"Lonestar",TRUE,"Joe",1,10
"Lonestar",TRUE,"Lucinda",1,10
"Lonestar",TRUE,"Muriel",1,10
"Looking Glass",TRUE,"Brandy",1,1
"Loon Featuring Kelis",TRUE,"Cesar",1,1
"Loon Featuring Kelis",TRUE,"Jesus",1,1
"Loon Featuring Kelis",TRUE,"Roscoe",1,1
"Lorde",TRUE,"Baby",2,2
"Lost Boyz",TRUE,"Charles",1,3
"Lost Boyz",TRUE,"Guy",1,3
"Lost Boyz",TRUE,"Hassan",1,3
"Lost Boyz",TRUE,"Johnny",1,3
"Lost Boyz",TRUE,"Malik",1,3
"Lost Boyz",TRUE,"Phil",1,3
"Lost Boyz",TRUE,"Willie",1,3
"Lou Bega",TRUE,"Angela",1,2
"Lou Bega",TRUE,"Baby",1,2
"Lou Bega",TRUE,"Erica",1,2
"Lou Bega",TRUE,"Jessica",1,2
"Lou Bega",TRUE,"Mary",1,2
"Lou Bega",TRUE,"Monica",1,2
"Lou Bega",TRUE,"Pamela",1,2
"Lou Bega",TRUE,"Rita",1,2
"Lou Bega",TRUE,"Sandra",1,2
"Lou Bega",TRUE,"Tina",1,2
"Lou Christie",TRUE,"Baby",2,2
"Lou Rawls",TRUE,"Heaven",1,1
"Lou Reed",TRUE,"Candy",1,1
"Lou Reed",TRUE,"Holly",1,1
"Lou Reed",TRUE,"Jackie",1,1
"Lou Reed",TRUE,"James",1,1
"Lou Reed",TRUE,"Joe",1,1
"Loudon Wainwright III",FALSE,"Heaven",1,1
"Louis Armstrong",FALSE,"Louis",1,1
"Louis Armstrong",TRUE,"Dixie",1,1
"Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals",TRUE,"Baby",1,1
"lovelytheband",FALSE,"Brooklyn",1,1
"LoveRance Featuring IamSu & Skipper or 50 Cent",TRUE,"Baby",1,1
"Loverboy",FALSE,"Heaven",1,3
"Loverboy",TRUE,"Baby",2,2
"LSG",TRUE,"Baby",1,1
"Lucy Hale",TRUE,"Baby",1,1
"Ludacris",FALSE,"Bentley",1,5
"Ludacris",FALSE,"Cristal",1,5
"Ludacris",FALSE,"Georgia",1,5
"Ludacris",TRUE,"Austin",1,3
"Ludacris",TRUE,"Baby",1,3
"Ludacris",TRUE,"Candy",1,3
"Ludacris",TRUE,"Dora",1,3
"Ludacris",TRUE,"Ivy",1,3
"Ludacris",TRUE,"Lorenzo",1,3
"Ludacris",TRUE,"Tyson",1,3
"Ludacris Featuring Mary J. Blige",TRUE,"Erica",1,1
"Ludacris Featuring Mary J. Blige",TRUE,"Lisa",1,1
"Ludacris Featuring Mary J. Blige",TRUE,"Nicole",1,1
"Ludacris Featuring Mary J. Blige",TRUE,"Stacy",1,1
"Ludacris Featuring Nate Dogg",FALSE,"Don",1,1
"Ludacris Featuring Nate Dogg",TRUE,"Juan",1,1
"Ludacris Featuring Nicki Minaj",FALSE,"Jimmy",1,1
"Ludacris Featuring Shawna",FALSE,"Georgia",1,1
"Ludacris Featuring Shawnna",FALSE,"Georgia",1,2
"Ludacris Featuring Shawnna",FALSE,"Louie",1,2
"Luis Fonsi & Daddy Yankee Featuring Justin Bieber",FALSE,"Rico",1,1
"Luis Fonsi & Demi Lovato",TRUE,"Demi",1,1
"Luis Fonsi Featuring Daddy Yankee",FALSE,"Rico",1,1
"Luke Bryan",FALSE,"Bud",1,14
"Luke Bryan",FALSE,"Georgia",3,14
"Luke Bryan",FALSE,"Jackson",1,14
"Luke Bryan",FALSE,"Thomas",1,14
"Luke Bryan",TRUE,"Baby",9,11
"Luke Bryan",TRUE,"Charlie",1,11
"Luke Bryan",TRUE,"Elvis",1,11
"Luke Bryan",TRUE,"Hank",1,11
"Luke Combs",TRUE,"Baby",1,1
"Luniz",FALSE,"Taylor",1,1
"Luniz",TRUE,"Chris",1,1
"Luniz",TRUE,"Eddie",1,1
"Luniz",TRUE,"Maggie",1,1
"Lupe Fiasco",FALSE,"America",1,1
"Lupe Fiasco",FALSE,"Heaven",1,1
"Lupe Fiasco",TRUE,"Chandler",1,1
"Lupe Fiasco",TRUE,"Freddy",1,1
"Lupe Fiasco",TRUE,"Katrina",1,1
"Lupe Fiasco",TRUE,"Malcolm",1,1
"Lupe Fiasco",TRUE,"Martin",1,1
"Lupe Fiasco",TRUE,"Michael",1,1
"Lupe Fiasco & Guy Sebastian",TRUE,"Tom",1,1
"Lupe Fiasco Featuring Ed Sheeran",TRUE,"Dee",1,1
"Lupe Fiasco Featuring Ed Sheeran",TRUE,"Lance",1,1
"Lupe Fiasco Featuring Matthew Santos",FALSE,"America",1,1
"Lupe Fiasco Featuring Matthew Santos",TRUE,"Jerry",1,1
"Lupe Fiasco Featuring Matthew Santos",TRUE,"Lupe",1,1
"Lupe Fiasco Featuring Matthew Santos",TRUE,"Walter",1,1
"Lupe Fiasco Featuring Skylar Grey",FALSE,"Israel",1,1
"Lupe Fiasco Featuring Skylar Grey",TRUE,"Glenn",1,1
"Lustra",TRUE,"Fiona",1,1
"Lustra",TRUE,"Scotty",1,1
"Luther Vandross",TRUE,"Baby",1,2
"Luther Vandross",TRUE,"Heaven",1,2
"Lyfe Jennings",TRUE,"Baby",1,1
"Lynyrd Skynyrd",TRUE,"Jim",1,2
"Lynyrd Skynyrd",TRUE,"Neil",1,2
"M.C. Hammer",FALSE,"London",1,4
"M.C. Hammer",TRUE,"Ed",1,3
"M.C. Hammer",TRUE,"Guy",1,3
"M.C. Hammer",TRUE,"James",1,3
"M.C. Hammer",TRUE,"Joe",1,3
"M.C. Hammer",TRUE,"Rob",1,3
"M.C. Hammer",TRUE,"Ted",1,3
"M2M",TRUE,"Baby",1,1
"Mabel",TRUE,"Baby",1,1
"Mac Davis",FALSE,"June",1,2
"Mac Davis",TRUE,"Baby",1,1
"Mac Miller",FALSE,"Mercedes",1,7
"Mac Miller",TRUE,"Donald",1,6
"Mac Miller",TRUE,"Johnny",1,6
"Mac Miller",TRUE,"Jordan",1,6
"Mac Miller",TRUE,"Lennon",1,6
"Mac Miller",TRUE,"Luke",1,6
"Mac Miller",TRUE,"Mac",1,6
"Mac Miller",TRUE,"Malcolm",1,6
"Mac Miller",TRUE,"Michael",1,6
"Mac Miller",TRUE,"Miller",1,6
"Mac Miller",TRUE,"Whitney",1,6
"Machine Gun Kelly",FALSE,"Cleveland",1,1
"Machine Gun Kelly",TRUE,"Jimmy",1,1
"Machine Gun Kelly",TRUE,"Kim",1,1
"Machine Gun Kelly",TRUE,"Marshall",1,1
"Machine Gun Kelly",TRUE,"Oscar",1,1
"Machine Gun Kelly",TRUE,"Paul",1,1
"Machine Gun Kelly",TRUE,"Ronny",1,1
